xi,theta,dtheta_dxi,rho_over_rhoc,dimensionless_mass
6.010643208242468560e+00,2.308795849896714270e-01,-4.536055845361908895e-02,1.365321404853681682e-03,1.638778625113659793e+00
6.018604311829544251e+00,2.305188994292850513e-01,-4.525145351702520441e-02,1.355749392621798631e-03,1.639170454888593698e+00
6.026565415416620830e+00,2.301590809884007660e-01,-4.514271917290606922e-02,1.346252480428692744e-03,1.639560569457279238e+00
6.034526519003696521e+00,2.298001267229081990e-01,-4.503435386126006940e-02,1.336830013031328843e-03,1.639948977274004127e+00
6.042487622590773100e+00,2.294420337010864841e-01,-4.492635602952221863e-02,1.327481341484461081e-03,1.640335686746482446e+00
6.050448726177848791e+00,2.290847990035456139e-01,-4.481872413252809689e-02,1.318205823074649263e-03,1.640720706236132198e+00
6.058409829764925369e+00,2.287284197231672367e-01,-4.471145663247771268e-02,1.309002821255002237e-03,1.641104044058351752e+00
6.066370933352001060e+00,2.283728929650466200e-01,-4.460455199889971217e-02,1.299871705580677838e-03,1.641485708482794736e+00
6.074332036939077639e+00,2.280182158464340303e-01,-4.449800870861553292e-02,1.290811851645091903e-03,1.641865707733643820e+00
6.082293140526153330e+00,2.276643854966771408e-01,-4.439182524570388366e-02,1.281822641016863891e-03,1.642244049989881605e+00
6.090254244113229909e+00,2.273113990571631049e-01,-4.428600010146518939e-02,1.272903461177457909e-03,1.642620743385561077e+00
6.098215347700305600e+00,2.269592536812615746e-01,-4.418053177438631407e-02,1.264053705459543871e-03,1.642995796010072951e+00
6.106176451287382179e+00,2.266079465342671906e-01,-4.407541877010532488e-02,1.255272772986029987e-03,1.643369215908413450e+00
6.114137554874457869e+00,2.262574747933432384e-01,-4.397065960137647861e-02,1.246560068609806060e-03,1.643741011081447212e+00
6.122098658461533560e+00,2.259078356474646943e-01,-4.386625278803526345e-02,1.237915002854137738e-03,1.644111189486173075e+00
6.130059762048610139e+00,2.255590262973623250e-01,-4.376219685696365602e-02,1.229336991853753353e-03,1.644479759035984090e+00
6.138020865635685830e+00,2.252110439554666221e-01,-4.365849034205550316e-02,1.220825457296578027e-03,1.644846727600927316e+00
6.145981969222762409e+00,2.248638858458520129e-01,-4.355513178418195935e-02,1.212379826366121989e-03,1.645212103007963611e+00
6.153943072809838100e+00,2.245175492041816545e-01,-4.345211973115725018e-02,1.203999531684521148e-03,1.645575893041223203e+00
6.161904176396914679e+00,2.241720312776520618e-01,-4.334945273770433871e-02,1.195684011256206714e-03,1.645938105442262156e+00
6.169865279983990369e+00,2.238273293249384843e-01,-4.324712936542095959e-02,1.187432708412212339e-03,1.646298747910314608e+00
6.177826383571066948e+00,2.234834406161400888e-01,-4.314514818274561153e-02,1.179245071755096646e-03,1.646657828102546128e+00
6.185787487158142639e+00,2.231403624327258084e-01,-4.304350776492383429e-02,1.171120555104487870e-03,1.647015353634303070e+00
6.193748590745219218e+00,2.227980920674801357e-01,-4.294220669397452728e-02,1.163058617443228507e-03,1.647371332079363482e+00
6.201709694332294909e+00,2.224566268244494716e-01,-4.284124355865645550e-02,1.155058722864128187e-03,1.647725770970181580e+00
6.209670797919371488e+00,2.221159640188885009e-01,-4.274061695443489434e-02,1.147120340517302894e-03,1.648078677798137770e+00
6.217631901506447178e+00,2.217761009772070135e-01,-4.264032548344839912e-02,1.139242944558106155e-03,1.648430060013778453e+00
6.225593005093523757e+00,2.214370350369167517e-01,-4.254036775447572749e-02,1.131426014095632477e-03,1.648779925027062720e+00
6.233554108680599448e+00,2.210987635465789802e-01,-4.244074238290292816e-02,1.123669033141803638e-03,1.649128280207601494e+00
6.241515212267676027e+00,2.207612838657516119e-01,-4.234144799069047838e-02,1.115971490561005770e-03,1.649475132884898887e+00
6.249476315854751718e+00,2.204245933649374156e-01,-4.224248320634071963e-02,1.108332880020302573e-03,1.649820490348589130e+00
6.257437419441828297e+00,2.200886894255316695e-01,-4.214384666486525183e-02,1.100752699940182183e-03,1.650164359848674822e+00
6.265398523028903988e+00,2.197535694397708683e-01,-4.204553700775264663e-02,1.093230453445868467e-03,1.650506748595761186e+00
6.273359626615980567e+00,2.194192308106808764e-01,-4.194755288293613993e-02,1.085765648319152524e-03,1.650847663761291884e+00
6.281320730203056257e+00,2.190856709520261347e-01,-4.184989294476161581e-02,1.078357796950774744e-03,1.651187112477779495e+00
6.289281833790132836e+00,2.187528872882583963e-01,-4.175255585395556274e-02,1.071006416293318175e-03,1.651525101839037557e+00
6.297242937377208527e+00,2.184208772544663779e-01,-4.165554027759336975e-02,1.063711027814634230e-03,1.651861638900410156e+00
6.305204040964285106e+00,2.180896382963250224e-01,-4.155884488906758101e-02,1.056471157451771472e-03,1.652196730679001524e+00
6.313165144551360797e+00,2.177591678700456224e-01,-4.146246836805640712e-02,1.049286335565423724e-03,1.652530384153899856e+00
6.321126248138436488e+00,2.174294634423256933e-01,-4.136640940049231274e-02,1.042156096894868676e-03,1.652862606266405576e+00
6.329087351725513066e+00,2.171005224902994024e-01,-4.127066667853077075e-02,1.035079980513411730e-03,1.653193403920253379e+00
6.337048455312588757e+00,2.167723425014881633e-01,-4.117523890051921764e-02,1.028057529784315565e-03,1.653522783981837163e+00
6.345009558899665336e+00,2.164449209737513702e-01,-4.108012477096596726e-02,1.021088292317213911e-03,1.653850753280428520e+00
6.352970662486741027e+00,2.161182554152376589e-01,-4.098532300050949928e-02,1.014171819925007790e-03,1.654177318608398339e+00
6.360931766073817606e+00,2.157923433443359185e-01,-4.089083230588769213e-02,1.007307668581227094e-03,1.654502486721435295e+00
6.368892869660893297e+00,2.154671822896273015e-01,-4.079665140990731964e-02,1.000495398377872691e-03,1.654826264338761677e+00
6.376853973247969876e+00,2.151427697898364855e-01,-4.070277904141359621e-02,9.937345734837026070e-04,1.655148658143350993e+00
6.384815076835045566e+00,2.148191033937842387e-01,-4.060921393525997181e-02,9.870247621029948348e-04,1.655469674782140688e+00
6.392776180422122145e+00,2.144961806603393473e-01,-4.051595483227792699e-02,9.803655364347442502e-04,1.655789320866247527e+00
6.400737284009197836e+00,2.141739991583713476e-01,-4.042300047924702461e-02,9.737564726323166310e-04,1.656107602971175874e+00
6.408698387596274415e+00,2.138525564667030920e-01,-4.033034962886502400e-02,9.671971507635357054e-04,1.656424527637031963e+00
6.416659491183350106e+00,2.135318501740640640e-01,-4.023800103971820336e-02,9.606871547712155911e-04,1.656740101368730844e+00
6.424620594770426685e+00,2.132118778790432490e-01,-4.014595347625170979e-02,9.542260724341105433e-04,1.657054330636204220e+00
6.432581698357502376e+00,2.128926371900429493e-01,-4.005420570874020092e-02,9.478134953283039133e-04,1.657367221874607610e+00
6.440542801944578954e+00,2.125741257252321270e-01,-3.996275651325845168e-02,9.414490187890037914e-04,1.657678781484526853e+00
6.448503905531654645e+00,2.122563411125008015e-01,-3.987160467165224570e-02,9.351322418727705957e-04,1.657989015832177948e+00
6.456465009118731224e+00,2.119392809894137253e-01,-3.978074897150930822e-02,9.288627673201362749e-04,1.658297931249615775e+00
6.464426112705806915e+00,2.116229430031652536e-01,-3.969018820613042647e-02,9.226402015186489520e-04,1.658605534034930162e+00
6.472387216292883494e+00,2.113073248105335200e-01,-3.959992117450066018e-02,9.164641544662998577e-04,1.658911830452449276e+00
6.480348319879959185e+00,2.109924240778357774e-01,-3.950994668126076026e-02,9.103342397353661637e-04,1.659216826732937022e+00
6.488309423467035764e+00,2.106782384808829900e-01,-3.942026353667860833e-02,9.042500744366259143e-04,1.659520529073792217e+00
6.496270527054111454e+00,2.103647657049356468e-01,-3.933087055662094073e-02,8.982112791839799671e-04,1.659822943639243320e+00
6.504231630641188033e+00,2.100520034446587969e-01,-3.924176656252503087e-02,8.922174780594375760e-04,1.660124076560544948e+00
6.512192734228263724e+00,2.097399494040783352e-01,-3.915295038137070471e-02,8.862682985785000920e-04,1.660423933936171714e+00
6.520153837815340303e+00,2.094286012965364541e-01,-3.906442084565227985e-02,8.803633716558983318e-04,1.660722521832010079e+00
6.528114941402415994e+00,2.091179568446483727e-01,-3.897617679335085156e-02,8.745023315717199335e-04,1.661019846281552415e+00
6.536076044989491685e+00,2.088080137802583447e-01,-3.888821706790648175e-02,8.686848159378844159e-04,1.661315913286083301e+00
6.544037148576568264e+00,2.084987698443964699e-01,-3.880054051819074867e-02,8.629104656649903360e-04,1.661610728814874038e+00
6.551998252163643954e+00,2.081902227872357292e-01,-3.871314599847928278e-02,8.571789249295195829e-04,1.661904298805366054e+00
6.559959355750720533e+00,2.078823703680487411e-01,-3.862603236842444138e-02,8.514898411413852550e-04,1.662196629163360528e+00
6.567920459337796224e+00,2.075752103551653793e-01,-3.853919849302821221e-02,8.458428649118407937e-04,1.662487725763202917e+00
6.575881562924872803e+00,2.072687405259300009e-01,-3.845264324261512406e-02,8.402376500217222923e-04,1.662777594447968355e+00
6.583842666511948494e+00,2.069629586666594800e-01,-3.836636549280539321e-02,8.346738533900426287e-04,1.663066241029643955e+00
6.591803770099025073e+00,2.066578625726008811e-01,-3.828036412448810460e-02,8.291511350429122676e-04,1.663353671289312219e+00
6.599764873686100763e+00,2.063534500478898248e-01,-3.819463802379464978e-02,8.236691580828018038e-04,1.663639890977332003e+00
6.607725977273177342e+00,2.060497189055087164e-01,-3.810918608207212316e-02,8.182275886581269475e-04,1.663924905813517041e+00
6.615687080860253033e+00,2.057466669672454729e-01,-3.802400719585703054e-02,8.128260959331650576e-04,1.664208721487317799e+00
6.623648184447329612e+00,2.054442920636521119e-01,-3.793910026684896297e-02,8.074643520582859861e-04,1.664491343657995781e+00
6.631609288034405303e+00,2.051425920340039788e-01,-3.785446420188453426e-02,8.021420321405098091e-04,1.664772777954802496e+00
6.639570391621481882e+00,2.048415647262587513e-01,-3.777009791291133928e-02,7.968588142143707368e-04,1.665053029977155097e+00
6.647531495208557573e+00,2.045412079970160557e-01,-3.768600031696213437e-02,7.916143792130984772e-04,1.665332105294809129e+00
6.655492598795634152e+00,2.042415197114768044e-01,-3.760217033612903159e-02,7.864084109400990572e-04,1.665610009448032836e+00
6.663453702382709842e+00,2.039424977434034225e-01,-3.751860689753797051e-02,7.812405960407513630e-04,1.665886747947780799e+00
6.671414805969786421e+00,2.036441399750794079e-01,-3.743530893332314841e-02,7.761106239744880670e-04,1.666162326275863137e+00
6.679375909556862112e+00,2.033464442972700015e-01,-3.735227538060171409e-02,7.710181869871894546e-04,1.666436749885115365e+00
6.687337013143938691e+00,2.030494086091822470e-01,-3.726950518144849650e-02,7.659629800838569768e-04,1.666710024199570706e+00
6.695298116731014382e+00,2.027530308184259111e-01,-3.718699728287093442e-02,7.609447010015879921e-04,1.666982154614624401e+00
6.703259220318090961e+00,2.024573088409740984e-01,-3.710475063678404101e-02,7.559630501828278493e-04,1.667253146497202687e+00
6.711220323905166651e+00,2.021622406011245043e-01,-3.702276419998559026e-02,7.510177307489147034e-04,1.667523005185928220e+00
6.719181427492243230e+00,2.018678240314603356e-01,-3.694103693413133133e-02,7.461084484738935395e-04,1.667791735991285940e+00
6.727142531079318921e+00,2.015740570728120629e-01,-3.685956780571041785e-02,7.412349117586201127e-04,1.668059344195784943e+00
6.735103634666394612e+00,2.012809376742187850e-01,-3.677835578602087901e-02,7.363968316051269390e-04,1.668325835054122575e+00
6.743064738253471191e+00,2.009884637928902040e-01,-3.669739985114525704e-02,7.315939215912687938e-04,1.668591213793346961e+00
6.751025841840546882e+00,2.006966333941685443e-01,-3.661669898192641132e-02,7.268258978456309128e-04,1.668855485613017331e+00
6.758986945427623461e+00,2.004054444514907218e-01,-3.653625216394328773e-02,7.220924790227029304e-04,1.669118655685362995e+00
6.766948049014699151e+00,2.001148949463509574e-01,-3.645605838748702116e-02,7.173933862783188819e-04,1.669380729155442777e+00
6.774909152601775730e+00,1.998249828682630014e-01,-3.637611664753696156e-02,7.127283432453463546e-04,1.669641711141302887e+00
6.782870256188851421e+00,1.995357062147232463e-01,-3.629642594373698461e-02,7.080970760096432209e-04,1.669901606734134791e+00
6.790831359775928000e+00,1.992470629911733682e-01,-3.621698528037178844e-02,7.034993130862557138e-04,1.670160420998429540e+00
6.798792463363003691e+00,1.989590512109638276e-01,-3.613779366634339157e-02,6.989347853958785550e-04,1.670418158972132083e+00
6.806753566950080270e+00,1.986716688953168442e-01,-3.605885011514772809e-02,6.944032262415500293e-04,1.670674825666799146e+00
6.814714670537155961e+00,1.983849140732902583e-01,-3.598015364485136064e-02,6.899043712856028215e-04,1.670930426067747554e+00
6.822675774124232539e+00,1.980987847817408942e-01,-3.590170327806828376e-02,6.854379585268464406e-04,1.671184965134209000e+00
6.830636877711308230e+00,1.978132790652888107e-01,-3.582349804193690063e-02,6.810037282779987915e-04,1.671438447799479698e+00
6.838597981298384809e+00,1.975283949762809688e-01,-3.574553696809706915e-02,6.766014231433425041e-04,1.671690878971072491e+00
6.846559084885460500e+00,1.972441305747559270e-01,-3.566781909266729389e-02,6.722307879966281331e-04,1.671942263530863837e+00
6.854520188472537079e+00,1.969604839284078701e-01,-3.559034345622198725e-02,6.678915699591951756e-04,1.672192606335243914e+00
6.862481292059612770e+00,1.966774531125514980e-01,-3.551310910376894586e-02,6.635835183783315040e-04,1.672441912215262505e+00
6.870442395646689349e+00,1.963950362100867209e-01,-3.543611508472679222e-02,6.593063848058541929e-04,1.672690185976776656e+00
6.878403499233765039e+00,1.961132313114636316e-01,-3.535936045290269392e-02,6.550599229769134757e-04,1.672937432400595448e+00
6.886364602820841618e+00,1.958320365146476449e-01,-3.528284426647004812e-02,6.508438887890189610e-04,1.673183656242625439e+00
6.894325706407917309e+00,1.955514499250849136e-01,-3.520656558794642982e-02,6.466580402812845347e-04,1.673428862234013215e+00
6.902286809994993888e+00,1.952714696556676621e-01,-3.513052348417148446e-02,6.425021376138858719e-04,1.673673055081290384e+00
6.910247913582069579e+00,1.949920938267001025e-01,-3.505471702628507741e-02,6.383759430477379355e-04,1.673916239466511469e+00
6.918209017169146158e+00,1.947133205658640176e-01,-3.497914528970549192e-02,6.342792209243745686e-04,1.674158420047400675e+00
6.926170120756221849e+00,1.944351480081850658e-01,-3.490380735410774510e-02,6.302117376460468793e-04,1.674399601457486897e+00
6.934131224343297539e+00,1.941575742959987250e-01,-3.482870230340200796e-02,6.261732616560188426e-04,1.674639788306246713e+00
6.942092327930374118e+00,1.938805975789167357e-01,-3.475382922571212257e-02,6.221635634190721522e-04,1.674878985179239610e+00
6.950053431517449809e+00,1.936042160137938506e-01,-3.467918721335433441e-02,6.181824154022153364e-04,1.675117196638248984e+00
6.958014535104526388e+00,1.933284277646941662e-01,-3.460477536281595518e-02,6.142295920555833691e-04,1.675354427221416920e+00
6.965975638691602079e+00,1.930532310028583998e-01,-3.453059277473429639e-02,6.103048697935463136e-04,1.675590681443379637e+00
6.973936742278678658e+00,1.927786239066705543e-01,-3.445663855387559593e-02,6.064080269760017397e-04,1.675825963795404050e+00
6.981897845865754348e+00,1.925046046616254725e-01,-3.438291180911418055e-02,6.025388438898705368e-04,1.676060278745521215e+00
6.989858949452830927e+00,1.922311714602959465e-01,-3.430941165341157284e-02,5.986971027307750898e-04,1.676293630738660445e+00
6.997820053039906618e+00,1.919583225023004380e-01,-3.423613720379585501e-02,5.948825875849119609e-04,1.676526024196779652e+00
7.005781156626983197e+00,1.916860559942706599e-01,-3.416308758134104645e-02,5.910950844111079096e-04,1.676757463519000346e+00
7.013742260214058888e+00,1.914143701498195738e-01,-3.409026191114664095e-02,5.873343810230633724e-04,1.676987953081736205e+00
7.021703363801135467e+00,1.911432631895093326e-01,-3.401765932231719941e-02,5.836002670717754847e-04,1.677217497238823629e+00
7.029664467388211158e+00,1.908727333408195004e-01,-3.394527894794211603e-02,5.798925340281435754e-04,1.677446100321651867e+00
7.037625570975287737e+00,1.906027788381153831e-01,-3.387311992507541225e-02,5.762109751657524702e-04,1.677673766639291353e+00
7.045586674562363427e+00,1.903333979226166650e-01,-3.380118139471570415e-02,5.725553855438340368e-04,1.677900500478620049e+00
7.053547778149440006e+00,1.900645888423658503e-01,-3.372946250178621153e-02,5.689255619903989519e-04,1.678126306104452237e+00
7.061508881736515697e+00,1.897963498521974268e-01,-3.365796239511494731e-02,5.653213030855488768e-04,1.678351187759663299e+00
7.069469985323592276e+00,1.895286792137064469e-01,-3.358668022741490705e-02,5.617424091449487724e-04,1.678575149665316069e+00
7.077431088910667967e+00,1.892615751952181347e-01,-3.351561515526448737e-02,5.581886822034804905e-04,1.678798196020785172e+00
7.085392192497744546e+00,1.889950360717567723e-01,-3.344476633908786967e-02,5.546599259990518411e-04,1.679020331003879596e+00
7.093353296084820236e+00,1.887290601250155020e-01,-3.337413294313563289e-02,5.511559459565799988e-04,1.679241558770967258e+00
7.101314399671896815e+00,1.884636456433256280e-01,-3.330371413546537318e-02,5.476765491721311430e-04,1.679461883457097349e+00
7.109275503258972506e+00,1.881987909216266963e-01,-3.323350908792248315e-02,5.442215443972284747e-04,1.679681309176120907e+00
7.117236606846049085e+00,1.879344942614361302e-01,-3.316351697612099358e-02,5.407907420233134307e-04,1.679899840020812496e+00
7.125197710433124776e+00,1.876707539708195871e-01,-3.309373697942454007e-02,5.373839540663716968e-04,1.680117480062988555e+00
7.133158814020200467e+00,1.874075683643608992e-01,-3.302416828092741286e-02,5.340009941517087329e-04,1.680334233353629081e+00
7.141119917607277046e+00,1.871449357631326249e-01,-3.295481006743571778e-02,5.306416774988854338e-04,1.680550103922994643e+00
7.149081021194352736e+00,1.868828544946665449e-01,-3.288566152944864818e-02,5.273058209068043865e-04,1.680765095780744733e+00
7.157042124781429315e+00,1.866213228929242962e-01,-3.281672186113979151e-02,5.239932427389475903e-04,1.680979212916054344e+00
7.165003228368505006e+00,1.863603392982682849e-01,-3.274799026033863025e-02,5.207037629087645555e-04,1.681192459297730535e+00
7.172964331955581585e+00,1.860999020574324592e-01,-3.267946592851205673e-02,5.174372028652062276e-04,1.681404838874330121e+00
7.180925435542657276e+00,1.858400095234937210e-01,-3.261114807074604049e-02,5.141933855784100492e-04,1.681616355574270028e+00
7.188886539129733855e+00,1.855806600558428665e-01,-3.254303589572733746e-02,5.109721355255227157e-04,1.681827013305946528e+00
7.196847642716809546e+00,1.853218520201562469e-01,-3.247512861572537241e-02,5.077732786766741765e-04,1.682036815957845377e+00
7.204808746303886124e+00,1.850635837883671531e-01,-3.240742544657410074e-02,5.045966424810864040e-04,1.682245767398655945e+00
7.212769849890961815e+00,1.848058537386376154e-01,-3.233992560765413388e-02,5.014420558533267932e-04,1.682453871477383789e+00
7.220730953478038394e+00,1.845486602553301769e-01,-3.227262832187475367e-02,4.983093491596982810e-04,1.682661132023461015e+00
7.228692057065114085e+00,1.842920017289799706e-01,-3.220553281565621817e-02,4.951983542047677005e-04,1.682867552846857517e+00
7.236653160652190664e+00,1.840358765562665755e-01,-3.213863831891199813e-02,4.921089042180258654e-04,1.683073137738191782e+00
7.244614264239266355e+00,1.837802831399866776e-01,-3.207194406503123540e-02,4.890408338406899025e-04,1.683277890468838800e+00
7.252575367826342934e+00,1.835252198890260922e-01,-3.200544929086119456e-02,4.859939791126287496e-04,1.683481814791040643e+00
7.260536471413418624e+00,1.832706852183325630e-01,-3.193915323668989475e-02,4.829681774594275388e-04,1.683684914438012603e+00
7.268497575000495203e+00,1.830166775488882847e-01,-3.187305514622871400e-02,4.799632676795770976e-04,1.683887193124051995e+00
7.276458678587570894e+00,1.827631953076828131e-01,-3.180715426659525003e-02,4.769790899317945840e-04,1.684088654544643626e+00
7.284419782174647473e+00,1.825102369276859482e-01,-3.174144984829611188e-02,4.740154857224695094e-04,1.684289302376568598e+00
7.292380885761723164e+00,1.822578008478208944e-01,-3.167594114520991266e-02,4.710722978932369931e-04,1.684489140278006225e+00
7.300341989348799743e+00,1.820058855129373376e-01,-3.161062741457025538e-02,4.681493706086726093e-04,1.684688171888640174e+00
7.308303092935875434e+00,1.817544893737850498e-01,-3.154550791694894774e-02,4.652465493441153331e-04,1.684886400829763931e+00
7.316264196522952012e+00,1.815036108869871323e-01,-3.148058191623913371e-02,4.623636808736056292e-04,1.685083830704383390e+00
7.324225300110027703e+00,1.812532485150137596e-01,-3.141584867963866795e-02,4.595006132579490901e-04,1.685280465097318547e+00
7.332186403697104282e+00,1.810034007261559497e-01,-3.135130747763346243e-02,4.566571958328970063e-04,1.685476307575307864e+00
7.340147507284179973e+00,1.807540659944994188e-01,-3.128695758398100657e-02,4.538332791974450603e-04,1.685671361687107295e+00
7.348108610871255664e+00,1.805052427998986020e-01,-3.122279827569392208e-02,4.510287152022479759e-04,1.685865630963594874e+00
7.356069714458332243e+00,1.802569296279507294e-01,-3.115882883302360448e-02,4.482433569381496347e-04,1.686059118917867305e+00
7.364030818045407933e+00,1.800091249699703466e-01,-3.109504853944401390e-02,4.454770587248299617e-04,1.686251829045341877e+00
7.371991921632484512e+00,1.797618273229634467e-01,-3.103145668163545187e-02,4.427296760995591465e-04,1.686443764823855940e+00
7.379953025219560203e+00,1.795150351896021568e-01,-3.096805254946852562e-02,4.400010658060685793e-04,1.686634929713763720e+00
7.387914128806636782e+00,1.792687470781993420e-01,-3.090483543598809835e-02,4.372910857835290142e-04,1.686825327158036236e+00
7.395875232393712473e+00,1.790229615026834864e-01,-3.084180463739743042e-02,4.345995951556406219e-04,1.687014960582356338e+00
7.403836335980789052e+00,1.787776769825735190e-01,-3.077895945304228928e-02,4.319264542198284276e-04,1.687203833395217956e+00
7.411797439567864743e+00,1.785328920429539168e-01,-3.071629918539526757e-02,4.292715244365464936e-04,1.687391948988020252e+00
7.419758543154941322e+00,1.782886052144497802e-01,-3.065382314004005612e-02,4.266346684186866195e-04,1.687579310735164650e+00
7.427719646742017012e+00,1.780448150332022972e-01,-3.059153062565593204e-02,4.240157499210938361e-04,1.687765921994148766e+00
7.435680750329093591e+00,1.778015200408439578e-01,-3.052942095400218436e-02,4.214146338301821880e-04,1.687951786105661656e+00
7.443641853916169282e+00,1.775587187844742953e-01,-3.046749343990277567e-02,4.188311861536567139e-04,1.688136906393676417e+00
7.451602957503245861e+00,1.773164098166354063e-01,-3.040574740123094810e-02,4.162652740103334388e-04,1.688321286165545443e+00
7.459564061090321552e+00,1.770745916952877752e-01,-3.034418215889401332e-02,4.137167656200613892e-04,1.688504928712090791e+00
7.467525164677398131e+00,1.768332629837861825e-01,-3.028279703681815288e-02,4.111855302937436510e-04,1.688687837307698336e+00
7.475486268264473821e+00,1.765924222508557795e-01,-3.022159136193335038e-02,4.086714384234568179e-04,1.688870015210407916e+00
7.483447371851550400e+00,1.763520680705681354e-01,-3.016056446415835493e-02,4.061743614726662298e-04,1.689051465662004814e+00
7.491408475438626091e+00,1.761121990223176170e-01,-3.009971567638579024e-02,4.036941719665395473e-04,1.689232191888111023e+00
7.499369579025702670e+00,1.758728136907976303e-01,-3.003904433446725336e-02,4.012307434823524305e-04,1.689412197098274060e+00
7.507330682612778361e+00,1.756339106659773053e-01,-2.997854977719858344e-02,3.987839506399919577e-04,1.689591484486056228e+00
7.515291786199854940e+00,1.753954885430779320e-01,-2.991823134630514427e-02,3.963536690925494369e-04,1.689770057229124545e+00
7.523252889786930631e+00,1.751575459225498399e-01,-2.985808838642722493e-02,3.939397755170082473e-04,1.689947918489337786e+00
7.531213993374007210e+00,1.749200814100491386e-01,-2.979812024510547497e-02,3.915421476050205858e-04,1.690125071412835744e+00
7.539175096961082900e+00,1.746830936164147918e-01,-2.973832627276648544e-02,3.891606640537763708e-04,1.690301519130124053e+00
7.547136200548158591e+00,1.744465811576456082e-01,-2.967870582270835944e-02,3.867952045569597488e-04,1.690477264756163889e+00
7.555097304135235170e+00,1.742105426548774261e-01,-2.961925825108642149e-02,3.844456497957939099e-04,1.690652311390455464e+00
7.563058407722310861e+00,1.739749767343606313e-01,-2.955998291689901358e-02,3.821118814301763798e-04,1.690826662117125290e+00
7.571019511309387440e+00,1.737398820274372591e-01,-2.950087918197328782e-02,3.797937820898946511e-04,1.691000320005010771e+00
7.578980614896463130e+00,1.735052571705187618e-01,-2.944194641095116902e-02,3.774912353659334841e-04,1.691173288107743922e+00
7.586941718483539709e+00,1.732711008050635548e-01,-2.938318397127531734e-02,3.752041258018630346e-04,1.691345569463837739e+00
7.594902822070615400e+00,1.730374115775548394e-01,-2.932459123317522620e-02,3.729323388853127423e-04,1.691517167096766805e+00
7.602863925657691979e+00,1.728041881394784263e-01,-2.926616756965333757e-02,3.706757610395266427e-04,1.691688084015053439e+00
7.610825029244767670e+00,1.725714291473007533e-01,-2.920791235647127865e-02,3.684342796150018372e-04,1.691858323212347637e+00
7.618786132831844249e+00,1.723391332624468475e-01,-2.914982497213612980e-02,3.662077828812062728e-04,1.692027887667510555e+00
7.626747236418919940e+00,1.721072991512787587e-01,-2.909190479788682088e-02,3.639961600183802223e-04,1.692196780344695783e+00
7.634708340005996519e+00,1.718759254850736051e-01,-2.903415121768052401e-02,3.617993011094128991e-04,1.692365004193430389e+00
7.642669443593072209e+00,1.716450109400022295e-01,-2.897656361817919565e-02,3.596170971318020685e-04,1.692532562148695074e+00
7.650630547180148788e+00,1.714145541971074660e-01,-2.891914138873612899e-02,3.574494399496866252e-04,1.692699457131005447e+00
7.658591650767224479e+00,1.711845539422830464e-01,-2.886188392138264169e-02,3.552962223059617872e-04,1.692865692046491066e+00
7.666552754354301058e+00,1.709550088662520617e-01,-2.880479061081474279e-02,3.531573378144648172e-04,1.693031269786973159e+00
7.674513857941376749e+00,1.707259176645460064e-01,-2.874786085437997657e-02,3.510326809522406493e-04,1.693196193230044999e+00
7.682474961528453328e+00,1.704972790374836011e-01,-2.869109405206425253e-02,3.489221470518792364e-04,1.693360465239150958e+00
7.690436065115529018e+00,1.702690916901499485e-01,-2.863448960647879682e-02,3.468256322939288448e-04,1.693524088663661331e+00
7.698397168702605597e+00,1.700413543323754939e-01,-2.857804692284713136e-02,3.447430336993793898e-04,1.693687066338951164e+00
7.706358272289681288e+00,1.698140656787155423e-01,-2.852176540899218141e-02,3.426742491222227482e-04,1.693849401086478634e+00
7.714319375876757867e+00,1.695872244484293301e-01,-2.846564447532336228e-02,3.406191772420790452e-04,1.694011095713857884e+00
7.722280479463833558e+00,1.693608293654598196e-01,-2.840968353482384995e-02,3.385777175568998112e-04,1.694172153014937621e+00
7.730241583050910137e+00,1.691348791584129096e-01,-2.835388200303779610e-02,3.365497703757349443e-04,1.694332575769875504e+00
7.738202686637985828e+00,1.689093725605373408e-01,-2.829823929805772714e-02,3.345352368115741019e-04,1.694492366745213197e+00
7.746163790225061518e+00,1.686843083097043228e-01,-2.824275484051191540e-02,3.325340187742537967e-04,1.694651528693951414e+00
7.754124893812138097e+00,1.684596851483875224e-01,-2.818742805355186135e-02,3.305460189634343683e-04,1.694810064355622536e+00
7.762085997399213788e+00,1.682355018236428856e-01,-2.813225836283987993e-02,3.285711408616420076e-04,1.694967976456366543e+00
7.770047100986290367e+00,1.680117570870887922e-01,-2.807724519653664527e-02,3.266092887273794104e-04,1.695125267709000960e+00
7.778008204573366058e+00,1.677884496948862658e-01,-2.802238798528892960e-02,3.246603675883017012e-04,1.695281940813096577e+00
7.785969308160442637e+00,1.675655784077189903e-01,-2.796768616221730064e-02,3.227242832344552940e-04,1.695437998455048723e+00
7.793930411747518328e+00,1.673431419907739914e-01,-2.791313916290397157e-02,3.208009422115858707e-04,1.695593443308148762e+00
7.801891515334594907e+00,1.671211392137217921e-01,-2.785874642538061635e-02,3.188902518145050706e-04,1.695748278032655376e+00
7.809852618921670597e+00,1.668995688506972608e-01,-2.780450739011637931e-02,3.169921200805253200e-04,1.695902505275866279e+00
7.817813722508747176e+00,1.666784296802798493e-01,-2.775042150000580493e-02,3.151064557829512587e-04,1.696056127672188385e+00
