xi,theta,dtheta_dxi,rho_over_rhoc,dimensionless_mass
1.268587925266180694e+00,7.902301048814590612e-01,-2.593281503276260169e-01,4.386695583702044376e-01,4.173407663008357749e-01
1.270972470238485696e+00,7.896116409696091187e-01,-2.593986182046885136e-01,4.374691157018224530e-01,4.190250105029064698e-01
1.273357015210790477e+00,7.889930105697994245e-01,-2.594677901520114904e-01,4.362706991463441986e-01,4.207109576100621084e-01
1.275741560183095258e+00,7.883742167676708323e-01,-2.595356699962019231e-01,4.350743137989428466e-01,4.223985926225801157e-01
1.278126105155400261e+00,7.877552626397349433e-01,-2.596022615672992084e-01,4.338799646875625693e-01,4.240879005511334343e-01
1.280510650127705041e+00,7.871361512533672222e-01,-2.596675686986734677e-01,4.326876567731856582e-01,4.257788664171635040e-01
1.282895195100009822e+00,7.865168856667982267e-01,-2.597315952269133033e-01,4.314973949500963135e-01,4.274714752532337569e-01
1.285279740072314825e+00,7.858974689291063909e-01,-2.597943449917184400e-01,4.303091840461479856e-01,4.291657121033861655e-01
1.287664285044619605e+00,7.852779040802105870e-01,-2.598558218357932548e-01,4.291230288230303835e-01,4.308615620234963473e-01
1.290048830016924386e+00,7.846581941508631308e-01,-2.599160296047408614e-01,4.279389339765378164e-01,4.325590100816266714e-01
1.292433374989229167e+00,7.840383421626430094e-01,-2.599749721469577501e-01,4.267569041368382554e-01,4.342580413583762566e-01
1.294817919961534169e+00,7.834183511279492196e-01,-2.600326533135286500e-01,4.255769438687428963e-01,4.359586409472285817e-01
1.297202464933838950e+00,7.827982240499946620e-01,-2.600890769581227224e-01,4.243990576719771091e-01,4.376607939548967097e-01
1.299587009906143731e+00,7.821779639228000347e-01,-2.601442469368892563e-01,4.232232499814515547e-01,4.393644855016658468e-01
1.301971554878448734e+00,7.815575737311877269e-01,-2.601981671083549164e-01,4.220495251675338011e-01,4.410697007217344590e-01
1.304356099850753514e+00,7.809370564507770451e-01,-2.602508413333207149e-01,4.208778875363223260e-01,4.427764247635502803e-01
1.306740644823058295e+00,7.803164150479779959e-01,-2.603022734747602596e-01,4.197083413299182442e-01,4.444846427901474883e-01
1.309125189795363298e+00,7.796956524799867339e-01,-2.603524673977180015e-01,4.185408907267004763e-01,4.461943399794786602e-01
1.311509734767668078e+00,7.790747716947807877e-01,-2.604014269692083716e-01,4.173755398416004736e-01,4.479055015247444538e-01
1.313894279739972859e+00,7.784537756311142864e-01,-2.604491560581153053e-01,4.162122927263770533e-01,4.496181126347227885e-01
1.316278824712277862e+00,7.778326672185137403e-01,-2.604956585350923226e-01,4.150511533698927891e-01,4.513321585340932529e-01
1.318663369684582642e+00,7.772114493772737109e-01,-2.605409382724634959e-01,4.138921256983900121e-01,4.530476244637602345e-01
1.321047914656887423e+00,7.765901250184535920e-01,-2.605849991441243074e-01,4.127352135757690332e-01,4.547644956811736083e-01
1.323432459629192426e+00,7.759686970438728348e-01,-2.606278450254438939e-01,4.115804208038636447e-01,4.564827574606465932e-01
1.325817004601497207e+00,7.753471683461090613e-01,-2.606694797931671248e-01,4.104277511227221731e-01,4.582023950936707779e-01
1.328201549573801987e+00,7.747255418084934009e-01,-2.607099073253177357e-01,4.092772082108832588e-01,4.599233938892299811e-01
1.330586094546106990e+00,7.741038203051084921e-01,-2.607491315011017385e-01,4.081287956856566868e-01,4.616457391741103922e-01
1.332970639518411771e+00,7.734820067007857070e-01,-2.607871562008115540e-01,4.069825171034029965e-01,4.633694162932083249e-01
1.335355184490716551e+00,7.728601038511022647e-01,-2.608239853057307545e-01,4.058383759598125917e-01,4.650944106098371389e-01
1.337739729463021554e+00,7.722381146023793441e-01,-2.608596226980390842e-01,4.046963756901870157e-01,4.668207075060291089e-01
1.340124274435326335e+00,7.716160417916798631e-01,-2.608940722607184237e-01,4.035565196697194490e-01,4.685482923828366841e-01
1.342508819407631115e+00,7.709938882468068133e-01,-2.609273378774591423e-01,4.024188112137760953e-01,4.702771506606315266e-01
1.344893364379935896e+00,7.703716567863015952e-01,-2.609594234325668394e-01,4.012832535781779009e-01,4.720072677793995530e-01
1.347277909352240899e+00,7.697493502194425741e-01,-2.609903328108700848e-01,4.001498499594821623e-01,4.737386291990350884e-01
1.349662454324545680e+00,7.691269713462443036e-01,-2.610200698976284372e-01,3.990186034952657446e-01,4.754712203996312447e-01
1.352046999296850460e+00,7.685045229574559711e-01,-2.610486385784408503e-01,3.978895172644063560e-01,4.772050268817691898e-01
1.354431544269155463e+00,7.678820078345612865e-01,-2.610760427391553562e-01,3.967625942873667100e-01,4.789400341668045846e-01
1.356816089241460244e+00,7.672594287497777055e-01,-2.611022862657784160e-01,3.956378375264774094e-01,4.806762277971505792e-01
1.359200634213765024e+00,7.666367884660563181e-01,-2.611273730443854912e-01,3.945152498862203871e-01,4.824135933365600870e-01
1.361585179186070027e+00,7.660140897370812940e-01,-2.611513069610321147e-01,3.933948342135119569e-01,4.841521163704047837e-01
1.363969724158374808e+00,7.653913353072707704e-01,-2.611740919016651286e-01,3.922765932979882519e-01,4.858917825059509421e-01
1.366354269130679588e+00,7.647685279117766299e-01,-2.611957317520350874e-01,3.911605298722882762e-01,4.876325773726349899e-01
1.368738814102984591e+00,7.641456702764852782e-01,-2.612162303976087729e-01,3.900466466123386211e-01,4.893744866223347922e-01
1.371123359075289372e+00,7.635227651180183095e-01,-2.612355917234824298e-01,3.889349461376379047e-01,4.911174959296387144e-01
1.373507904047594153e+00,7.628998151437335062e-01,-2.612538196142957792e-01,3.878254310115417103e-01,4.928615909921138516e-01
1.375892449019899155e+00,7.622768230517271704e-01,-2.612709179541399807e-01,3.867181037415492462e-01,4.946067575305586050e-01
1.378276993992203936e+00,7.616537915308346784e-01,-2.612868906264771418e-01,3.856129667795871185e-01,4.963529812892725213e-01
1.380661538964508717e+00,7.610307232606311478e-01,-2.613017415140593269e-01,3.845100225222928825e-01,4.981002480363243556e-01
1.383046083936813719e+00,7.604076209114342122e-01,-2.613154744988414602e-01,3.834092733113017570e-01,4.998485435638028718e-01
1.385430628909118500e+00,7.597844871443060200e-01,-2.613280934618976703e-01,3.823107214335323412e-01,5.015978536880713046e-01
1.387815173881423281e+00,7.591613246110550106e-01,-2.613396022833383570e-01,3.812143691214709973e-01,5.033481642500206021e-01
1.390199718853728061e+00,7.585381359542389124e-01,-2.613500048422280897e-01,3.801202185534585665e-01,5.050994611153198921e-01
1.392584263826033064e+00,7.579149238071665184e-01,-2.613593050165034515e-01,3.790282718539745299e-01,5.068517301746638948e-01
1.394968808798337845e+00,7.572916907939014619e-01,-2.613675066828921034e-01,3.779385310939240017e-01,5.086049573440184490e-01
1.397353353770642626e+00,7.566684395292644361e-01,-2.613746137168317940e-01,3.768509982909223344e-01,5.103591285648638731e-01
1.399737898742947628e+00,7.560451726188363031e-01,-2.613806299923905341e-01,3.757656754095803353e-01,5.121142298044362162e-01
1.402122443715252409e+00,7.554218926589623129e-01,-2.613855593821867163e-01,3.746825643617913704e-01,5.138702470559646240e-01
1.404506988687557190e+00,7.547986022367544345e-01,-2.613894057573101781e-01,3.736016670070146928e-01,5.156271663389085935e-01
1.406891533659862192e+00,7.541753039300960193e-01,-2.613921729872438204e-01,3.725229851525626024e-01,5.173849736991915638e-01
1.409276078632166973e+00,7.535520003076457973e-01,-2.613938649397855030e-01,3.714465205538859394e-01,5.191436552094315093e-01
1.411660623604471754e+00,7.529286939288408753e-01,-2.613944854809707730e-01,3.703722749148574689e-01,5.209031969691713115e-01
1.414045168576776756e+00,7.523053873439023986e-01,-2.613940384749959267e-01,3.693002498880594286e-01,5.226635851051050219e-01
1.416429713549081537e+00,7.516820830938391040e-01,-2.613925277841419592e-01,3.682304470750671355e-01,5.244248057713021272e-01
1.418814258521386318e+00,7.510587837104525377e-01,-2.613899572686985140e-01,3.671628680267348677e-01,5.261868451494304821e-01
1.421198803493691321e+00,7.504354917163413852e-01,-2.613863307868888874e-01,3.660975142434799712e-01,5.279496894489756897e-01
1.423583348465996101e+00,7.498122096249071333e-01,-2.613816521947954219e-01,3.650343871755685754e-01,5.297133249074589267e-01
1.425967893438300882e+00,7.491889399403585115e-01,-2.613759253462852872e-01,3.639734882233989777e-01,5.314777377906524380e-01
1.428352438410605885e+00,7.485656851577174864e-01,-2.613691540929370949e-01,3.629148187377870260e-01,5.332429143927926996e-01
1.430736983382910665e+00,7.479424477628245915e-01,-2.613613422839677902e-01,3.618583800202500034e-01,5.350088410367908054e-01
1.433121528355215446e+00,7.473192302323447000e-01,-2.613524937661601544e-01,3.608041733232907333e-01,5.367755040744413009e-01
1.435506073327520227e+00,7.466960350337725760e-01,-2.613426123837911952e-01,3.597521998506807428e-01,5.385428898866287950e-01
1.437890618299825229e+00,7.460728646254395358e-01,-2.613317019785604822e-01,3.587024607577449786e-01,5.403109848835322415e-01
1.440275163272130010e+00,7.454497214565192209e-01,-2.613197663895194256e-01,3.576549571516442483e-01,5.420797755048251121e-01
1.442659708244434791e+00,7.448266079670341488e-01,-2.613068094530011654e-01,3.566096900916584933e-01,5.438492482198775679e-01
1.445044253216739794e+00,7.442035265878623740e-01,-2.612928350025506274e-01,3.555666605894700627e-01,5.456193895279520811e-01
1.447428798189044574e+00,7.435804797407438160e-01,-2.612778468688556344e-01,3.545258696094452655e-01,5.473901859583988339e-01
1.449813343161349355e+00,7.429574698382879205e-01,-2.612618488796779603e-01,3.534873180689181993e-01,5.491616240708497854e-01
1.452197888133654358e+00,7.423344992839795431e-01,-2.612448448597854966e-01,3.524510068384704153e-01,5.509336904554082981e-01
1.454582433105959138e+00,7.417115704721874980e-01,-2.612268386308845836e-01,3.514169367422151358e-01,5.527063717328379866e-01
1.456966978078263919e+00,7.410886857881708867e-01,-2.612078340115530084e-01,3.503851085580766411e-01,5.544796545547500122e-01
1.459351523050568922e+00,7.404658476080868690e-01,-2.611878348171737252e-01,3.493555230180717119e-01,5.562535256037863807e-01
1.461736068022873702e+00,7.398430582989988791e-01,-2.611668448598685743e-01,3.483281808085911813e-01,5.580279715938023521e-01
1.464120612995178483e+00,7.392203202188836197e-01,-2.611448679484333901e-01,3.473030825706786562e-01,5.598029792700470741e-01
1.466505157967483486e+00,7.385976357166393891e-01,-2.611219078882727196e-01,3.462802289003111822e-01,5.615785354093404402e-01
1.468889702939788267e+00,7.379750071320946292e-01,-2.610979684813358737e-01,3.452596203486792970e-01,5.633546268202496154e-01
1.471274247912093047e+00,7.373524367960155868e-01,-2.610730535260529228e-01,3.442412574224652522e-01,5.651312403432623421e-01
1.473658792884398050e+00,7.367299270301147507e-01,-2.610471668172715254e-01,3.432251405841215131e-01,5.669083628509583583e-01
1.476043337856702831e+00,7.361074801470625095e-01,-2.610203121461895925e-01,3.422112702521543648e-01,5.686859812481681598e-01
1.478427882829007611e+00,7.354850984504925915e-01,-2.609924933002972236e-01,3.411996468013960837e-01,5.704640824721503023e-01
1.480812427801312392e+00,7.348627842350110573e-01,-2.609637140633166430e-01,3.401902705632828816e-01,5.722426534927588238e-01
1.483196972773617395e+00,7.342405397862060701e-01,-2.609339782151387510e-01,3.391831418261328501e-01,5.740216813126020057e-01
1.485581517745922175e+00,7.336183673806575545e-01,-2.609032895317627831e-01,3.381782608354235720e-01,5.758011529672032447e-01
1.487966062718226956e+00,7.329962692859455231e-01,-2.608716517852359140e-01,3.371756277940662905e-01,5.775810555251599254e-01
1.490350607690531959e+00,7.323742477606606238e-01,-2.608390687435937494e-01,3.361752428626836320e-01,5.793613760882995178e-01
1.492735152662836740e+00,7.317523050544131324e-01,-2.608055441708009847e-01,3.351771061598835533e-01,5.811421017918344534e-01
1.495119697635141520e+00,7.311304434078430559e-01,-2.607710818266928965e-01,3.341812177625345104e-01,5.829232198045140034e-01
1.497504242607446523e+00,7.305086650526294578e-01,-2.607356854669172219e-01,3.331875777060389066e-01,5.847047173287757138e-01
1.499888787579751304e+00,7.298869722115013392e-01,-2.606993588428764830e-01,3.321961859846080389e-01,5.864865816008918431e-01
1.502273332552056084e+00,7.292653670982474079e-01,-2.606621057016708098e-01,3.312070425515344918e-01,5.882687998911179106e-01
1.504657877524361087e+00,7.286438519177259598e-01,-2.606239297860414861e-01,3.302201473194641967e-01,5.900513595038350267e-01
1.507042422496665868e+00,7.280224288658763143e-01,-2.605848348343146603e-01,3.292355001606701026e-01,5.918342477776924460e-01
1.509426967468970648e+00,7.274011001297285839e-01,-2.605448245803459462e-01,3.282531009073224038e-01,5.936174520857488979e-01
1.511811512441275651e+00,7.267798678874146656e-01,-2.605039027534651330e-01,3.272729493517597676e-01,5.954009598356092559e-01
1.514196057413580432e+00,7.261587343081794543e-01,-2.604620730784217297e-01,3.262950452467606177e-01,5.971847584695613165e-01
1.516580602385885213e+00,7.255377015523911677e-01,-2.604193392753306746e-01,3.253193883058119740e-01,5.989688354647098034e-01
1.518965147358190215e+00,7.249167717715530035e-01,-2.603757050596189337e-01,3.243459782033793481e-01,6.007531783331092612e-01
1.521349692330494996e+00,7.242959471083141310e-01,-2.603311741419723213e-01,3.233748145751751402e-01,6.025377746218929520e-01
1.523734237302799777e+00,7.236752296964812370e-01,-2.602857502282829305e-01,3.224058970184272011e-01,6.043226119134024188e-01
1.526118782275104557e+00,7.230546216610296284e-01,-2.602394370195967865e-01,3.214392250921455085e-01,6.061076778253126074e-01
1.528503327247409560e+00,7.224341251181156665e-01,-2.601922382120624988e-01,3.204747983173903414e-01,6.078929600107572107e-01
1.530887872219714341e+00,7.218137421750875360e-01,-2.601441574968800796e-01,3.195126161775371232e-01,6.096784461584500159e-01
1.533272417192019121e+00,7.211934749304977910e-01,-2.600951985602501515e-01,3.185526781185431533e-01,6.114641239928065852e-01
1.535656962164324124e+00,7.205733254741150118e-01,-2.600453650833238206e-01,3.175949835492118956e-01,6.132499812740618284e-01
1.538041507136628905e+00,7.199532958869362398e-01,-2.599946607421532163e-01,3.166395318414580995e-01,6.150360057983872419e-01
1.540426052108933686e+00,7.193333882411986346e-01,-2.599430892076420307e-01,3.156863223305703681e-01,6.168221853980050406e-01
1.542810597081238688e+00,7.187136046003922418e-01,-2.598906541454969465e-01,3.147353543154752242e-01,6.186085079413018439e-01
1.545195142053543469e+00,7.180939470192726493e-01,-2.598373592161795087e-01,3.137866270589992901e-01,6.203949613329390322e-01
1.547579687025848250e+00,7.174744175438729776e-01,-2.597832080748581629e-01,3.128401397881306889e-01,6.221815335139621039e-01
1.549964231998153252e+00,7.168550182115165370e-01,-2.597282043713612376e-01,3.118958916942795589e-01,6.239682124619084780e-01
1.552348776970458033e+00,7.162357510508303715e-01,-2.596723517501299261e-01,3.109538819335397886e-01,6.257549861909110778e-01
1.554733321942762814e+00,7.156166180817573608e-01,-2.596156538501722677e-01,3.100141096269473651e-01,6.275418427518044684e-01
1.557117866915067816e+00,7.149976213155694316e-01,-2.595581143050170736e-01,3.090765738607396673e-01,6.293287702322251098e-01
1.559502411887372597e+00,7.143787627548808805e-01,-2.594997367426687962e-01,3.081412736866139257e-01,6.311157567567111659e-01
1.561886956859677378e+00,7.137600443936614747e-01,-2.594405247855623431e-01,3.072082081219845717e-01,6.329027904868010923e-01
1.564271501831982381e+00,7.131414682172492192e-01,-2.593804820505191122e-01,3.062773761502392555e-01,6.346898596211304477e-01
1.566656046804287161e+00,7.125230362023647901e-01,-2.593196121487027495e-01,3.053487767209963621e-01,6.364769523955255970e-01
1.569040591776591942e+00,7.119047503171240798e-01,-2.592579186855756279e-01,3.044224087503588083e-01,6.382640570830966364e-01
1.571425136748896945e+00,7.112866125210521862e-01,-2.591954052608561598e-01,3.034982711211692274e-01,6.400511619943294317e-01
1.573809681721201725e+00,7.106686247650972899e-01,-2.591320754684759975e-01,3.025763626832639885e-01,6.418382554771728810e-01
1.576194226693506506e+00,7.100507889916469750e-01,-2.590679328965345696e-01,3.016566822537301018e-01,6.436253259171201835e-01
1.578578771665811287e+00,7.094331071345389983e-01,-2.590029811272611115e-01,3.007392286171525209e-01,6.454123617373014321e-01
1.580963316638116289e+00,7.088155811190757216e-01,-2.589372237369737539e-01,2.998240005258667185e-01,6.471993513985699886e-01
1.583347861610421070e+00,7.081982128620385453e-01,-2.588706642960377224e-01,2.989109967002095414e-01,6.489862833995804214e-01
1.585732406582725851e+00,7.075810042717023407e-01,-2.588033063688248148e-01,2.980002158287698433e-01,6.507731462768697739e-01
1.588116951555030854e+00,7.069639572478499945e-01,-2.587351535136738767e-01,2.970916565686377853e-01,6.525599286049366121e-01
1.590501496527335634e+00,7.063470736817863971e-01,-2.586662092828511672e-01,2.961853175456530818e-01,6.543466189963169644e-01
1.592886041499640415e+00,7.057303554563534309e-01,-2.585964772225113339e-01,2.952811973546529134e-01,6.561332061016603712e-01
1.595270586471945418e+00,7.051138044459440701e-01,-2.585259608726589997e-01,2.943792945597183408e-01,6.579196786098032712e-01
1.597655131444250198e+00,7.044974225165174797e-01,-2.584546637671105151e-01,2.934796076944209964e-01,6.597060252478402775e-01
1.600039676416554979e+00,7.038812115256137814e-01,-2.583825894334564333e-01,2.925821352620682214e-01,6.614922347811955650e-01
1.602424221388859982e+00,7.032651733223687085e-01,-2.583097413930242614e-01,2.916868757359473152e-01,6.632782960136905936e-01
1.604808766361164762e+00,7.026493097475285943e-01,-2.582361231608416019e-01,2.907938275595691735e-01,6.650641977876111666e-01
1.607193311333469543e+00,7.020336226334658036e-01,-2.581617382455996812e-01,2.899029891469118159e-01,6.668499289837723776e-01
1.609577856305774546e+00,7.014181138041934993e-01,-2.580865901496176562e-01,2.890143588826617482e-01,6.686354785215832264e-01
1.611962401278079327e+00,7.008027850753811849e-01,-2.580106823688069762e-01,2.881279351224557139e-01,6.704208353591073477e-01
1.614346946250384107e+00,7.001876382543694710e-01,-2.579340183926361330e-01,2.872437161931201688e-01,6.722059884931238516e-01
1.616731491222689110e+00,6.995726751401862842e-01,-2.578566017040964664e-01,2.863617003929121996e-01,6.739909269591871643e-01
1.619116036194993891e+00,6.989578975235619662e-01,-2.577784357796673032e-01,2.854818859917576113e-01,6.757756398316818736e-01
1.621500581167298671e+00,6.983433071869443731e-01,-2.576995240892827055e-01,2.846042712314880152e-01,6.775601162238809039e-01
1.623885126139603452e+00,6.977289059045156394e-01,-2.576198700962977206e-01,2.837288543260797491e-01,6.793443452879973643e-01
1.626269671111908455e+00,6.971146954422066111e-01,-2.575394772574554625e-01,2.828556334618878565e-01,6.811283162152386161e-01
1.628654216084213235e+00,6.965006775577138320e-01,-2.574583490228547489e-01,2.819846067978834525e-01,6.829120182358558999e-01
1.631038761056518016e+00,6.958868540005147540e-01,-2.573764888359176828e-01,2.811157724658870372e-01,6.846954406191947395e-01
1.633423306028823019e+00,6.952732265118837240e-01,-2.572939001333580111e-01,2.802491285708021973e-01,6.864785726737419047e-01
1.635807851001127800e+00,6.946597968249081934e-01,-2.572105863451499830e-01,2.793846731908487535e-01,6.882614037471720403e-01
1.638192395973432580e+00,6.940465666645050380e-01,-2.571265508944970413e-01,2.785224043777946856e-01,6.900439232263926304e-01
1.640576940945737583e+00,6.934335377474359907e-01,-2.570417971978016247e-01,2.776623201571863930e-01,6.918261205375871858e-01
1.642961485918042364e+00,6.928207117823249606e-01,-2.569563286646350253e-01,2.768044185285800651e-01,6.936079851462562118e-01
1.645346030890347144e+00,6.922080904696734649e-01,-2.568701486977075232e-01,2.759486974657698877e-01,6.953895065572589518e-01
1.647730575862652147e+00,6.915956755018771718e-01,-2.567832606928392991e-01,2.750951549170166377e-01,6.971706743148511354e-01
1.650115120834956928e+00,6.909834685632428863e-01,-2.566956680389312906e-01,2.742437888052757233e-01,6.989514780027221708e-01
1.652499665807261708e+00,6.903714713300046490e-01,-2.566073741179368817e-01,2.733945970284235583e-01,7.007319072440320040e-01
1.654884210779566711e+00,6.897596854703399449e-01,-2.565183823048337031e-01,2.725475774594822709e-01,7.025119517014449810e-01
1.657268755751871492e+00,6.891481126443873562e-01,-2.564286959675959876e-01,2.717027279468464673e-01,7.042916010771622659e-01
1.659653300724176272e+00,6.885367545042624382e-01,-2.563383184671671478e-01,2.708600463145054982e-01,7.060708451129547036e-01
1.662037845696481275e+00,6.879256126940744842e-01,-2.562472531574328527e-01,2.700195303622668352e-01,7.078496735901920189e-01
1.664422390668786056e+00,6.873146888499439555e-01,-2.561555033851947161e-01,2.691811778659787824e-01,7.096280763298721261e-01
1.666806935641090837e+00,6.867039846000190240e-01,-2.560630724901437616e-01,2.683449865777513543e-01,7.114060431926481076e-01
1.669191480613395617e+00,6.860935015644923363e-01,-2.559699638048348880e-01,2.675109542261761564e-01,7.131835640788541930e-01
1.671576025585700620e+00,6.854832413556181114e-01,-2.558761806546616113e-01,2.666790785165461530e-01,7.149606289285314054e-01
1.673960570558005401e+00,6.848732055777297933e-01,-2.557817263578305300e-01,2.658493571310747705e-01,7.167372277214483223e-01
1.676345115530310181e+00,6.842633958272588135e-01,-2.556866042253349569e-01,2.650217877291156654e-01,7.185133504771191726e-01
1.678729660502615184e+00,6.836538136927494680e-01,-2.555908175609329369e-01,2.641963679473763871e-01,7.202889872548305927e-01
1.681114205474919965e+00,6.830444607548763480e-01,-2.554943696611234882e-01,2.633730954001343161e-01,7.220641281536598344e-01
1.683498750447224745e+00,6.824353385864616595e-01,-2.553972638151222330e-01,2.625519676794514368e-01,7.238387633124918619e-01
1.685883295419529748e+00,6.818264487524934303e-01,-2.552995033048383600e-01,2.617329823553896651e-01,7.256128829100356725e-01
1.688267840391834529e+00,6.812177928101423863e-01,-2.552010914048518098e-01,2.609161369762227345e-01,7.273864771648385075e-01
1.690652385364139310e+00,6.806093723087797143e-01,-2.551020313823906815e-01,2.601014290686490815e-01,7.291595363353002845e-01
1.693036930336444312e+00,6.800011887899947149e-01,-2.550023264973093062e-01,2.592888561380028989e-01,7.309320507196868100e-01
1.695421475308749093e+00,6.793932437876119002e-01,-2.549019800020664861e-01,2.584784156684639678e-01,7.327040106561388821e-01
1.697806020281053874e+00,6.787855388277092006e-01,-2.548009951417039565e-01,2.576701051232674344e-01,7.344754065226841711e-01
1.700190565253358876e+00,6.781780754286353963e-01,-2.546993751538255135e-01,2.568639219449122546e-01,7.362462287372452119e-01
1.702575110225663657e+00,6.775708551010281022e-01,-2.545971232685764751e-01,2.560598635553686386e-01,7.380164677576465104e-01
1.704959655197968438e+00,6.769638793478308658e-01,-2.544942427086229197e-01,2.552579273562839424e-01,7.397861140816203163e-01
1.707344200170273441e+00,6.763571496643121517e-01,-2.543907366891322575e-01,2.544581107291896682e-01,7.415551582468129510e-01
1.709728745142578221e+00,6.757506675380824390e-01,-2.542866084177530794e-01,2.536604110357052466e-01,7.433235908307860296e-01
1.712113290114883002e+00,6.751444344491123184e-01,-2.541818610945962842e-01,2.528648256177418729e-01,7.450914024510210121e-01
1.714497835087187783e+00,6.745384518697506993e-01,-2.540764979122160372e-01,2.520713517977055673e-01,7.468585837649198700e-01
1.716882380059492785e+00,6.739327212647424625e-01,-2.539705220555909526e-01,2.512799868786988466e-01,7.486251254698037538e-01
1.719266925031797566e+00,6.733272440912471124e-01,-2.538639367021061077e-01,2.504907281447222855e-01,7.503910183029131042e-01
1.721651470004102347e+00,6.727220217988565398e-01,-2.537567450215350573e-01,2.497035728608739957e-01,7.521562530414048764e-01
1.724036014976407349e+00,6.721170558296130082e-01,-2.536489501760220699e-01,2.489185182735486890e-01,7.539208205023486542e-01
1.726420559948712130e+00,6.715123476180282491e-01,-2.535405553200651418e-01,2.481355616106368511e-01,7.556847115427216544e-01
1.728805104921016911e+00,6.709078985911003379e-01,-2.534315636004989547e-01,2.473547000817202524e-01,7.574479170594038413e-01
1.731189649893321914e+00,6.703037101683332333e-01,-2.533219781564782225e-01,2.465759308782698445e-01,7.592104279891697116e-01
1.733574194865626694e+00,6.696997837617546523e-01,-2.532118021194614821e-01,2.457992511738404384e-01,7.609722353086798563e-01
1.735958739837931475e+00,6.690961207759341667e-01,-2.531010386131952727e-01,2.450246581242649380e-01,7.627333300344729672e-01
1.738343284810236478e+00,6.684927226080019658e-01,-2.529896907536983153e-01,2.442521488678481012e-01,7.644937032229540685e-01
1.740727829782541258e+00,6.678895906476673971e-01,-2.528777616492463021e-01,2.434817205255593031e-01,7.662533459703826377e-01
1.743112374754846039e+00,6.672867262772370633e-01,-2.527652544003571311e-01,2.427133702012236327e-01,7.680122494128618360e-01
1.745496919727151042e+00,6.666841308716334735e-01,-2.526521720997759179e-01,2.419470949817126570e-01,7.697704047263222993e-01
1.747881464699455822e+00,6.660818057984139173e-01,-2.525385178324608404e-01,2.411828919371345747e-01,7.715278031265081493e-01
1.750266009671760603e+00,6.654797524177884505e-01,-2.524242946755692052e-01,2.404207581210222322e-01,7.732844358689616726e-01
1.752650554644065606e+00,6.648779720826391015e-01,-2.523095056984435147e-01,2.396606905705217228e-01,7.750402942490053348e-01
1.755035099616370386e+00,6.642764661385380798e-01,-2.521941539625983664e-01,2.389026863065786821e-01,7.767953696017237952e-01
1.757419644588675167e+00,6.636752359237665377e-01,-2.520782425217070744e-01,2.381467423341244172e-01,7.785496533019452547e-01
1.759804189560980170e+00,6.630742827693333341e-01,-2.519617744215891242e-01,2.373928556422608138e-01,7.803031367642210281e-01
1.762188734533284951e+00,6.624736079989939075e-01,-2.518447527001975161e-01,2.366410232044447726e-01,7.820558114428031171e-01
1.764573279505589731e+00,6.618732129292685951e-01,-2.517271803876067193e-01,2.358912419786706183e-01,7.838076688316236718e-01
1.766957824477894512e+00,6.612730988694618395e-01,-2.516090605060008478e-01,2.351435089076528984e-01,7.855587004642713422e-01
1.769342369450199515e+00,6.606732671216805075e-01,-2.514903960696620033e-01,2.343978209190069328e-01,7.873088979139660770e-01
1.771726914422504295e+00,6.600737189808534300e-01,-2.513711900849588954e-01,2.336541749254300304e-01,7.890582527935339208e-01
1.774111459394809076e+00,6.594744557347496094e-01,-2.512514455503361277e-01,2.329125678248799569e-01,7.908067567553817012e-01
1.776496004367114079e+00,6.588754786639995364e-01,-2.511311654563017082e-01,2.321729965007564567e-01,7.925544014914641666e-01
1.778880549339418859e+00,6.582767890421117318e-01,-2.510103527854187777e-01,2.314354578220756131e-01,7.943011787332613372e-01
1.781265094311723640e+00,6.576783881354911765e-01,-2.508890105122951186e-01,2.306999486436459579e-01,7.960470802517494171e-01
1.783649639284028643e+00,6.570802772034597394e-01,-2.507671416035731626e-01,2.299664658062456901e-01,7.977920978573693755e-01
1.786034184256333424e+00,6.564824574982746075e-01,-2.506447490179201099e-01,2.292350061367968150e-01,7.995362233999945278e-01
1.788418729228638204e+00,6.558849302651472701e-01,-2.505218357060189915e-01,2.285055664485387550e-01,8.012794487689000045e-01
1.790803274200943207e+00,6.552876967422628374e-01,-2.503984046105595107e-01,2.277781435412015165e-01,8.030217658927285562e-01
1.793187819173247988e+00,6.546907581607991355e-01,-2.502744586662294934e-01,2.270527342011775529e-01,8.047631667394571364e-01
1.795572364145552768e+00,6.540941157449453591e-01,-2.501500007997061736e-01,2.263293352016922944e-01,8.065036433163615959e-01
1.797956909117857771e+00,6.534977707119217216e-01,-2.500250339296483104e-01,2.256079433029747339e-01,8.082431876699814888e-01
1.800341454090162552e+00,6.529017242719982184e-01,-2.498995609666881945e-01,2.248885552524260700e-01,8.099817918860822141e-01
1.802725999062467332e+00,6.523059776285137223e-01,-2.497735848134240155e-01,2.241711677847879058e-01,8.117194480896183784e-01
1.805110544034772335e+00,6.517105319778954131e-01,-2.496471083644125899e-01,2.234557776223096703e-01,8.134561484446954926e-01
1.807495089007077116e+00,6.511153885096780947e-01,-2.495201345061621723e-01,2.227423814749150965e-01,8.151918851545286726e-01
1.809879633979381897e+00,6.505205484065227362e-01,-2.493926661171257109e-01,2.220309760403668953e-01,8.169266504614046687e-01
