xi,theta,dtheta_dxi,rho_over_rhoc,dimensionless_mass
3.723806371096690659e-01,9.770484874147541410e-01,-1.224141470301537138e-01,9.770484874147541410e-01,1.697484401167512549e-02
3.731662291710818313e-01,9.769522212231760427e-01,-1.226651844280698955e-01,9.769522212231760427e-01,1.708149917061250328e-02
3.739518212324946522e-01,9.768557578363997740e-01,-1.229161765251702010e-01,9.768557578363997740e-01,1.718859377442814862e-02
3.747374132939074731e-01,9.767590972900493940e-01,-1.231671232292778778e-01,9.767590972900493940e-01,1.729612865981861383e-02
3.755230053553202385e-01,9.766622396198216816e-01,-1.234180244482361438e-01,9.766622396198216816e-01,1.740410466293047104e-02
3.763085974167330594e-01,9.765651848614858022e-01,-1.236688800899082424e-01,9.765651848614858022e-01,1.751252261935923316e-02
3.770941894781458803e-01,9.764679330508830857e-01,-1.239196900621774566e-01,9.764679330508830857e-01,1.762138336414827491e-02
3.778797815395587012e-01,9.763704842239274706e-01,-1.241704542729471089e-01,9.763704842239274706e-01,1.773068773178774690e-02
3.786653736009714666e-01,9.762728384166049489e-01,-1.244211726301406445e-01,9.762728384166049489e-01,1.784043655621352434e-02
3.794509656623842875e-01,9.761749956649741211e-01,-1.246718450417017149e-01,9.761749956649741211e-01,1.795063067080613847e-02
3.802365577237971084e-01,9.760769560051657523e-01,-1.249224714155940802e-01,9.760769560051657523e-01,1.806127090838968371e-02
3.810221497852098738e-01,9.759787194733827720e-01,-1.251730516598017207e-01,9.759787194733827720e-01,1.817235810123074558e-02
3.818077418466226947e-01,9.758802861059006073e-01,-1.254235856823289197e-01,9.758802861059006073e-01,1.828389308103738065e-02
3.825933339080355156e-01,9.757816559390667388e-01,-1.256740733912002361e-01,9.757816559390667388e-01,1.839587667895797168e-02
3.833789259694482809e-01,9.756828290093010336e-01,-1.259245146944605043e-01,9.756828290093010336e-01,1.850830972558020066e-02
3.841645180308611018e-01,9.755838053530955234e-01,-1.261749095001749865e-01,9.755838053530955234e-01,1.862119305093000443e-02
3.849501100922739227e-01,9.754845850070144042e-01,-1.264252577164293179e-01,9.754845850070144042e-01,1.873452748447044722e-02
3.857357021536866881e-01,9.753851680076941477e-01,-1.266755592513295336e-01,9.753851680076941477e-01,1.884831385510067972e-02
3.865212942150995090e-01,9.752855543918432790e-01,-1.269258140130022361e-01,9.752855543918432790e-01,1.896255299115491913e-02
3.873068862765123299e-01,9.751857441962424877e-01,-1.271760219095944278e-01,9.751857441962424877e-01,1.907724572040128685e-02
3.880924783379251508e-01,9.750857374577447390e-01,-1.274261828492737614e-01,9.750857374577447390e-01,1.919239287004083014e-02
3.888780703993379162e-01,9.749855342132749403e-01,-1.276762967402284010e-01,9.749855342132749403e-01,1.930799526670640490e-02
3.896636624607507371e-01,9.748851344998302748e-01,-1.279263634906671887e-01,9.748851344998302748e-01,1.942405373646164529e-02
3.904492545221635580e-01,9.747845383544797571e-01,-1.281763830088196165e-01,9.747845383544797571e-01,1.954056910479986739e-02
3.912348465835763234e-01,9.746837458143647881e-01,-1.284263552029359101e-01,9.746837458143647881e-01,1.965754219664302138e-02
3.920204386449891443e-01,9.745827569166986004e-01,-1.286762799812870284e-01,9.745827569166986004e-01,1.977497383634065770e-02
3.928060307064019652e-01,9.744815716987664800e-01,-1.289261572521646915e-01,9.744815716987664800e-01,1.989286484766879248e-02
3.935916227678147306e-01,9.743801901979258773e-01,-1.291759869238814917e-01,9.743801901979258773e-01,2.001121605382891536e-02
3.943772148292275515e-01,9.742786124516060742e-01,-1.294257689047709214e-01,9.742786124516060742e-01,2.013002827744691386e-02
3.951628068906403723e-01,9.741768384973084061e-01,-1.296755031031873173e-01,9.741768384973084061e-01,2.024930234057197367e-02
3.959483989520531377e-01,9.740748683726062618e-01,-1.299251894275060548e-01,9.740748683726062618e-01,2.036903906467556549e-02
3.967339910134659586e-01,9.739727021151449726e-01,-1.301748277861234926e-01,9.739727021151449726e-01,2.048923927065037301e-02
3.975195830748787795e-01,9.738703397626415903e-01,-1.304244180874570280e-01,9.738703397626415903e-01,2.060990377880922084e-02
3.983051751362916004e-01,9.737677813528854420e-01,-1.306739602399451805e-01,9.737677813528854420e-01,2.073103340888403368e-02
3.990907671977043658e-01,9.736650269237374644e-01,-1.309234541520475914e-01,9.736650269237374644e-01,2.085262898002475038e-02
3.998763592591171867e-01,9.735620765131306475e-01,-1.311728997322451906e-01,9.735620765131306475e-01,2.097469131079833862e-02
4.006619513205300076e-01,9.734589301590698129e-01,-1.314222968890400023e-01,9.734589301590698129e-01,2.109722121918763613e-02
4.014475433819427730e-01,9.733555878996318356e-01,-1.316716455309554501e-01,9.733555878996318356e-01,2.122021952259038266e-02
4.022331354433555939e-01,9.732520497729650888e-01,-1.319209455665363295e-01,9.732520497729650888e-01,2.134368703781813759e-02
4.030187275047684148e-01,9.731483158172899994e-01,-1.321701969043487246e-01,9.731483158172899994e-01,2.146762458109520086e-02
4.038043195661811802e-01,9.730443860708989368e-01,-1.324193994529802576e-01,9.730443860708989368e-01,2.159203296805758954e-02
4.045899116275940011e-01,9.729402605721557684e-01,-1.326685531210400892e-01,9.729402605721557684e-01,2.171691301375201083e-02
4.053755036890068220e-01,9.728359393594964155e-01,-1.329176578171588075e-01,9.728359393594964155e-01,2.184226553263473453e-02
4.061610957504195873e-01,9.727314224714285196e-01,-1.331667134499887051e-01,9.727314224714285196e-01,2.196809133857060420e-02
4.069466878118324082e-01,9.726267099465314425e-01,-1.334157199282038075e-01,9.726267099465314425e-01,2.209439124483199984e-02
4.077322798732452291e-01,9.725218018234563777e-01,-1.336646771604997341e-01,9.725218018234563777e-01,2.222116606409772765e-02
4.085178719346580500e-01,9.724166981409261279e-01,-1.339135850555939755e-01,9.724166981409261279e-01,2.234841660845201736e-02
4.093034639960708154e-01,9.723113989377353272e-01,-1.341624435222258660e-01,9.723113989377353272e-01,2.247614368938345014e-02
4.100890560574836363e-01,9.722059042527504413e-01,-1.344112524691566668e-01,9.722059042527504413e-01,2.260434811778397682e-02
4.108746481188964572e-01,9.721002141249093231e-01,-1.346600118051695660e-01,9.721002141249093231e-01,2.273303070394775902e-02
4.116602401803092226e-01,9.719943285932218791e-01,-1.349087214390698453e-01,9.719943285932218791e-01,2.286219225757022550e-02
4.124458322417220435e-01,9.718882476967695139e-01,-1.351573812796848795e-01,9.718882476967695139e-01,2.299183358774699662e-02
4.132314243031348644e-01,9.717819714747052418e-01,-1.354059912358641649e-01,9.717819714747052418e-01,2.312195550297281230e-02
4.140170163645476298e-01,9.716754999662537973e-01,-1.356545512164795131e-01,9.716754999662537973e-01,2.325255881114052584e-02
4.148026084259604507e-01,9.715688332107117464e-01,-1.359030611304250236e-01,9.715688332107117464e-01,2.338364431954007353e-02
4.155882004873732716e-01,9.714619712474469315e-01,-1.361515208866171667e-01,9.714619712474469315e-01,2.351521283485738523e-02
4.163737925487860370e-01,9.713549141158991374e-01,-1.363999303939948393e-01,9.713549141158991374e-01,2.364726516317337476e-02
4.171593846101988579e-01,9.712476618555796470e-01,-1.366482895615195314e-01,9.712476618555796470e-01,2.377980210996293378e-02
4.179449766716116788e-01,9.711402145060713531e-01,-1.368965982981752705e-01,9.711402145060713531e-01,2.391282448009382847e-02
4.187305687330244997e-01,9.710325721070286464e-01,-1.371448565129688435e-01,9.710325721070286464e-01,2.404633307782571422e-02
4.195161607944372650e-01,9.709247346981777493e-01,-1.373930641149297138e-01,9.709247346981777493e-01,2.418032870680907748e-02
4.203017528558500859e-01,9.708167023193161604e-01,-1.376412210131102432e-01,9.708167023193161604e-01,2.431481217008422957e-02
4.210873449172629068e-01,9.707084750103132098e-01,-1.378893271165856915e-01,9.707084750103132098e-01,2.444978427008022079e-02
4.218729369786756722e-01,9.706000528111097259e-01,-1.381373823344543006e-01,9.706000528111097259e-01,2.458524580861385159e-02
4.226585290400884931e-01,9.704914357617179244e-01,-1.383853865758374879e-01,9.704914357617179244e-01,2.472119758688865951e-02
4.234441211015013140e-01,9.703826239022217415e-01,-1.386333397498797637e-01,9.703826239022217415e-01,2.485764040549383325e-02
4.242297131629140794e-01,9.702736172727766117e-01,-1.388812417657488973e-01,9.702736172727766117e-01,2.499457506440319263e-02
4.250153052243269003e-01,9.701644159136086909e-01,-1.391290925326325034e-01,9.701644159136086909e-01,2.513200236297358919e-02
4.258008972857397212e-01,9.700550198650073064e-01,-1.393768919597019873e-01,9.700550198650073064e-01,2.526992309993723526e-02
4.265864893471524866e-01,9.699454291673383910e-01,-1.396246399561753004e-01,9.699454291673383910e-01,2.540833807341199430e-02
4.273720814085653075e-01,9.698356438610411523e-01,-1.398723364313036732e-01,9.698356438610411523e-01,2.554724808089799473e-02
4.281576734699781284e-01,9.697256639866261851e-01,-1.401199812943607625e-01,9.697256639866261851e-01,2.568665391927461156e-02
4.289432655313909493e-01,9.696154895846754718e-01,-1.403675744546429294e-01,9.696154895846754718e-01,2.582655638479947405e-02
4.297288575928037146e-01,9.695051206958418266e-01,-1.406151158214690167e-01,9.695051206958418266e-01,2.596695627310739371e-02
4.305144496542165355e-01,9.693945573608495625e-01,-1.408626053041807102e-01,9.693945573608495625e-01,2.610785437920940324e-02
4.313000417156293564e-01,9.692837996204941575e-01,-1.411100428121423167e-01,9.692837996204941575e-01,2.624925149749162204e-02
4.320856337770421218e-01,9.691728475156422551e-01,-1.413574282547409855e-01,9.691728475156422551e-01,2.639114842171429859e-02
4.328712258384549427e-01,9.690617010872315529e-01,-1.416047615413866534e-01,9.690617010872315529e-01,2.653354594501076275e-02
4.336568178998677636e-01,9.689503603762709139e-01,-1.418520425815122110e-01,9.689503603762709139e-01,2.667644485988637446e-02
4.344424099612805290e-01,9.688388254238404773e-01,-1.420992712845733918e-01,9.688388254238404773e-01,2.681984595821749334e-02
4.352280020226933499e-01,9.687270962710912148e-01,-1.423464475600489387e-01,9.687270962710912148e-01,2.696375003125048991e-02
4.360135940841061708e-01,9.686151729592454851e-01,-1.425935713174406316e-01,9.686151729592454851e-01,2.710815786960065962e-02
4.367991861455189917e-01,9.685030555295964794e-01,-1.428406424662732876e-01,9.685030555295964794e-01,2.725307026325122020e-02
4.375847782069317571e-01,9.683907440235086650e-01,-1.430876609160948443e-01,9.683907440235086650e-01,2.739848800155228123e-02
4.383703702683445780e-01,9.682782384824174526e-01,-1.433346265764764149e-01,9.682782384824174526e-01,2.754441187321983453e-02
4.391559623297573989e-01,9.681655389478291962e-01,-1.435815393570122889e-01,9.681655389478291962e-01,2.769084266633468558e-02
4.399415543911701643e-01,9.680526454613213039e-01,-1.438283991673200146e-01,9.680526454613213039e-01,2.783778116834143695e-02
4.407271464525829852e-01,9.679395580645423491e-01,-1.440752059170404831e-01,9.679395580645423491e-01,2.798522816604751690e-02
4.415127385139958061e-01,9.678262767992115156e-01,-1.443219595158378443e-01,9.678262767992115156e-01,2.813318444562206561e-02
4.422983305754085714e-01,9.677128017071194854e-01,-1.445686598733996187e-01,9.677128017071194854e-01,2.828165079259494646e-02
4.430839226368213923e-01,9.675991328301272176e-01,-1.448153068994368631e-01,9.675991328301272176e-01,2.843062799185577805e-02
4.438695146982342132e-01,9.674852702101671698e-01,-1.450619005036840048e-01,9.674852702101671698e-01,2.858011682765281350e-02
4.446551067596469786e-01,9.673712138892424095e-01,-1.453084405958989522e-01,9.673712138892424095e-01,2.873011808359195521e-02
4.454406988210597995e-01,9.672569639094269478e-01,-1.455549270858632616e-01,9.672569639094269478e-01,2.888063254263576948e-02
4.462262908824726204e-01,9.671425203128656278e-01,-1.458013598833820257e-01,9.671425203128656278e-01,2.903166098710240756e-02
4.470118829438854413e-01,9.670278831417743470e-01,-1.460477388982839853e-01,9.670278831417743470e-01,2.918320419866461679e-02
4.477974750052982067e-01,9.669130524384393910e-01,-1.462940640404215287e-01,9.669130524384393910e-01,2.933526295834868597e-02
4.485830670667110276e-01,9.667980282452184326e-01,-1.465403352196708031e-01,9.667980282452184326e-01,2.948783804653348772e-02
4.493686591281238485e-01,9.666828106045394220e-01,-1.467865523459316868e-01,9.666828106045394220e-01,2.964093024294937526e-02
4.501542511895366139e-01,9.665673995589014744e-01,-1.470327153291278721e-01,9.665673995589014744e-01,2.979454032667722130e-02
4.509398432509494348e-01,9.664517951508742044e-01,-1.472788240792068659e-01,9.664517951508742044e-01,2.994866907614738075e-02
4.517254353123622557e-01,9.663359974230981697e-01,-1.475248785061401002e-01,9.663359974230981697e-01,3.010331726913867412e-02
4.525110273737750211e-01,9.662200064182845383e-01,-1.477708785199228492e-01,9.662200064182845383e-01,3.025848568277733630e-02
4.532966194351878420e-01,9.661038221792150882e-01,-1.480168240305744232e-01,9.661038221792150882e-01,3.041417509353607287e-02
4.540822114966006628e-01,9.659874447487425408e-01,-1.482627149481380857e-01,9.659874447487425408e-01,3.057038627723296723e-02
4.548678035580134282e-01,9.658708741697900058e-01,-1.485085511826811366e-01,9.658708741697900058e-01,3.072712000903049523e-02
4.556533956194262491e-01,9.657541104853514247e-01,-1.487543326442949954e-01,9.657541104853514247e-01,3.088437706343453298e-02
4.564389876808390700e-01,9.656371537384913495e-01,-1.490000592430951454e-01,9.656371537384913495e-01,3.104215821429328823e-02
4.572245797422518909e-01,9.655200039723448313e-01,-1.492457308892212176e-01,9.655200039723448313e-01,3.120046423479631501e-02
4.580101718036646563e-01,9.654026612301175314e-01,-1.494913474928370734e-01,9.654026612301175314e-01,3.135929589747350060e-02
4.587957638650774772e-01,9.652851255550859433e-01,-1.497369089641308326e-01,9.652851255550859433e-01,3.151865397419408021e-02
4.595813559264902981e-01,9.651673969905967265e-01,-1.499824152133147626e-01,9.651673969905967265e-01,3.167853923616553713e-02
4.603669479879030635e-01,9.650494755800672619e-01,-1.502278661506255553e-01,9.650494755800672619e-01,3.183895245393267293e-02
4.611525400493158844e-01,9.649313613669854295e-01,-1.504732616863241890e-01,9.649313613669854295e-01,3.199989439737657704e-02
4.619381321107287053e-01,9.648130543949096083e-01,-1.507186017306960668e-01,9.648130543949096083e-01,3.216136583571358593e-02
4.627237241721414707e-01,9.646945547074686766e-01,-1.509638861940509336e-01,9.646945547074686766e-01,3.232336753749427694e-02
4.635093162335542916e-01,9.645758623483619010e-01,-1.512091149867230977e-01,9.645758623483619010e-01,3.248590027060252461e-02
4.642949082949671125e-01,9.644569773613589359e-01,-1.514542880190712648e-01,9.644569773613589359e-01,3.264896480225438352e-02
4.650805003563798778e-01,9.643378997903000460e-01,-1.516994052014787320e-01,9.643378997903000460e-01,3.281256189899715153e-02
4.658660924177926987e-01,9.642186296790957734e-01,-1.519444664443533322e-01,9.642186296790957734e-01,3.297669232670836365e-02
4.666516844792055196e-01,9.640991670717269368e-01,-1.521894716581275453e-01,9.640991670717269368e-01,3.314135685059473729e-02
4.674372765406183405e-01,9.639795120122447436e-01,-1.524344207532584150e-01,9.639795120122447436e-01,3.330655623519118008e-02
4.682228686020311059e-01,9.638596645447710110e-01,-1.526793136402277706e-01,9.638596645447710110e-01,3.347229124435983222e-02
4.690084606634439268e-01,9.637396247134975003e-01,-1.529241502295420885e-01,9.637396247134975003e-01,3.363856264128900486e-02
4.697940527248567477e-01,9.636193925626864720e-01,-1.531689304317326028e-01,9.636193925626864720e-01,3.380537118849217398e-02
4.705796447862695131e-01,9.634989681366704639e-01,-1.534136541573553891e-01,9.634989681366704639e-01,3.397271764780701586e-02
4.713652368476823340e-01,9.633783514798520686e-01,-1.536583213169912809e-01,9.633783514798520686e-01,3.414060278039437318e-02
4.721508289090951549e-01,9.632575426367043780e-01,-1.539029318212460640e-01,9.632575426367043780e-01,3.430902734673726973e-02
4.729364209705079203e-01,9.631365416517705391e-01,-1.541474855807503097e-01,9.631365416517705391e-01,3.447799210663984176e-02
4.737220130319207412e-01,9.630153485696638649e-01,-1.543919825061596807e-01,9.630153485696638649e-01,3.464749781922647071e-02
4.745076050933335621e-01,9.628939634350680565e-01,-1.546364225081546806e-01,9.628939634350680565e-01,3.481754524294065206e-02
4.752931971547463275e-01,9.627723862927367593e-01,-1.548808054974408766e-01,9.627723862927367593e-01,3.498813513554401705e-02
4.760787892161591484e-01,9.626506171874937845e-01,-1.551251313847489266e-01,9.626506171874937845e-01,3.515926825411543055e-02
4.768643812775719693e-01,9.625286561642332206e-01,-1.553694000808345244e-01,9.625286561642332206e-01,3.533094535504986006e-02
4.776499733389847901e-01,9.624065032679189891e-01,-1.556136114964785377e-01,9.624065032679189891e-01,3.550316719405744587e-02
4.784355654003975555e-01,9.622841585435851774e-01,-1.558577655424868980e-01,9.622841585435851774e-01,3.567593452616248800e-02
4.792211574618103764e-01,9.621616220363361505e-01,-1.561018621296909048e-01,9.621616220363361505e-01,3.584924810570248171e-02
4.800067495232231973e-01,9.620388937913459948e-01,-1.563459011689469769e-01,9.620388937913459948e-01,3.602310868632704194e-02
4.807923415846359627e-01,9.619159738538589632e-01,-1.565898825711367903e-01,9.619159738538589632e-01,3.619751702099698737e-02
4.815779336460487836e-01,9.617928622691892526e-01,-1.568338062471674177e-01,9.617928622691892526e-01,3.637247386198329963e-02
4.823635257074616045e-01,9.616695590827211149e-01,-1.570776721079712446e-01,9.616695590827211149e-01,3.654797996086614487e-02
4.831491177688743699e-01,9.615460643399085239e-01,-1.573214800645060252e-01,9.615460643399085239e-01,3.672403606853384683e-02
4.839347098302871908e-01,9.614223780862758417e-01,-1.575652300277549933e-01,9.614223780862758417e-01,3.690064293518197092e-02
4.847203018917000117e-01,9.612985003674168194e-01,-1.578089219087268347e-01,9.612985003674168194e-01,3.707780131031224863e-02
4.855058939531127771e-01,9.611744312289954850e-01,-1.580525556184556868e-01,9.611744312289954850e-01,3.725551194273158534e-02
4.862914860145255980e-01,9.610501707167454777e-01,-1.582961310680013334e-01,9.610501707167454777e-01,3.743377558055118598e-02
4.870770780759384189e-01,9.609257188764703805e-01,-1.585396481684490377e-01,9.609257188764703805e-01,3.761259297118538236e-02
4.878626701373512398e-01,9.608010757540437208e-01,-1.587831068309097371e-01,9.608010757540437208e-01,3.779196486135078664e-02
4.886482621987640051e-01,9.606762413954088586e-01,-1.590265069665200148e-01,9.606762413954088586e-01,3.797189199706523660e-02
4.894338542601768260e-01,9.605512158465785433e-01,-1.592698484864421837e-01,9.605512158465785433e-01,3.815237512364684502e-02
4.902194463215896469e-01,9.604259991536358010e-01,-1.595131313018642860e-01,9.604259991536358010e-01,3.833341498571297273e-02
4.910050383830024123e-01,9.603005913627330470e-01,-1.597563553240000933e-01,9.603005913627330470e-01,3.851501232717922940e-02
4.917906304444152332e-01,9.601749925200926405e-01,-1.599995204640892732e-01,9.601749925200926405e-01,3.869716789125856454e-02
4.925762225058280541e-01,9.600492026720066630e-01,-1.602426266333973337e-01,9.600492026720066630e-01,3.887988242046020587e-02
4.933618145672408195e-01,9.599232218648366954e-01,-1.604856737432156233e-01,9.599232218648366954e-01,3.906315665658866704e-02
4.941474066286536404e-01,9.597970501450141523e-01,-1.607286617048615252e-01,9.597970501450141523e-01,3.924699134074285944e-02
4.949329986900664613e-01,9.596706875590400587e-01,-1.609715904296783462e-01,9.596706875590400587e-01,3.943138721331499591e-02
4.957185907514792822e-01,9.595441341534850510e-01,-1.612144598290354558e-01,9.595441341534850510e-01,3.961634501398966779e-02
4.965041828128920476e-01,9.594173899749894874e-01,-1.614572698143282303e-01,9.594173899749894874e-01,3.980186548174282496e-02
4.972897748743048685e-01,9.592904550702630040e-01,-1.617000202969782197e-01,9.592904550702630040e-01,3.998794935484086682e-02
4.980753669357176894e-01,9.591633294860851811e-01,-1.619427111884331194e-01,9.591633294860851811e-01,4.017459737083957372e-02
4.988609589971304548e-01,9.590360132693049877e-01,-1.621853424001667432e-01,9.590360132693049877e-01,4.036181026658316323e-02
4.996465510585432757e-01,9.589085064668408931e-01,-1.624279138436792447e-01,9.589085064668408931e-01,4.054958877820335345e-02
5.004321431199559855e-01,9.587808091256809773e-01,-1.626704254304969788e-01,9.587808091256809773e-01,4.073793364111826659e-02
5.012177351813688064e-01,9.586529212928828203e-01,-1.629128770721726960e-01,9.586529212928828203e-01,4.092684559003163802e-02
5.020033272427816273e-01,9.585248430155732802e-01,-1.631552686802854868e-01,9.585248430155732802e-01,4.111632535893164353e-02
5.027889193041944482e-01,9.583965743409490479e-01,-1.633976001664408095e-01,9.583965743409490479e-01,4.130637368109001811e-02
5.035745113656072691e-01,9.582681153162757592e-01,-1.636398714422706291e-01,9.582681153162757592e-01,4.149699128906109147e-02
5.043601034270200900e-01,9.581394659888888832e-01,-1.638820824194333892e-01,9.581394659888888832e-01,4.168817891468078185e-02
5.051456954884327999e-01,9.580106264061930554e-01,-1.641242330096140400e-01,9.580106264061930554e-01,4.187993728906561075e-02
5.059312875498456208e-01,9.578815966156625228e-01,-1.643663231245242884e-01,9.578815966156625228e-01,4.207226714261182166e-02
5.067168796112584417e-01,9.577523766648405878e-01,-1.646083526759023197e-01,9.577523766648405878e-01,4.226516920499426982e-02
5.075024716726712626e-01,9.576229666013401642e-01,-1.648503215755130480e-01,9.576229666013401642e-01,4.245864420516554105e-02
5.082880637340840835e-01,9.574933664728433325e-01,-1.650922297351481161e-01,9.574933664728433325e-01,4.265269287135493165e-02
5.090736557954969044e-01,9.573635763271015620e-01,-1.653340770666260062e-01,9.573635763271015620e-01,4.284731593106756026e-02
5.098592478569096142e-01,9.572335962119354891e-01,-1.655758634817919017e-01,9.572335962119354891e-01,4.304251411108327152e-02
5.106448399183224351e-01,9.571034261752352501e-01,-1.658175888925180752e-01,9.571034261752352501e-01,4.323828813745582422e-02
5.114304319797352560e-01,9.569730662649599262e-01,-1.660592532107035280e-01,9.569730662649599262e-01,4.343463873551178800e-02
5.122160240411480769e-01,9.568425165291380985e-01,-1.663008563482743229e-01,9.568425165291380985e-01,4.363156662984961354e-02
5.130016161025608978e-01,9.567117770158674039e-01,-1.665423982171835571e-01,9.567117770158674039e-01,4.382907254433871663e-02
5.137872081639737187e-01,9.565808477733148685e-01,-1.667838787294113889e-01,9.565808477733148685e-01,4.402715720211845818e-02
5.145728002253865396e-01,9.564497288497163519e-01,-1.670252977969650943e-01,9.564497288497163519e-01,4.422582132559721435e-02
5.153583922867992495e-01,9.563184202933772138e-01,-1.672666553318791216e-01,9.563184202933772138e-01,4.442506563645135659e-02
5.161439843482120704e-01,9.561869221526718698e-01,-1.675079512462152309e-01,9.561869221526718698e-01,4.462489085562442587e-02
5.169295764096248913e-01,9.560552344760436805e-01,-1.677491854520623826e-01,9.560552344760436805e-01,4.482529770332599472e-02
5.177151684710377122e-01,9.559233573120052840e-01,-1.679903578615369042e-01,9.559233573120052840e-01,4.502628689903082071e-02
5.185007605324505331e-01,9.557912907091384858e-01,-1.682314683867824900e-01,9.557912907091384858e-01,4.522785916147785412e-02
5.192863525938633540e-01,9.556590347160939247e-01,-1.684725169399703404e-01,9.556590347160939247e-01,4.543001520866927351e-02
5.200719446552761749e-01,9.555265893815914069e-01,-1.687135034332991057e-01,9.555265893815914069e-01,4.563275575786954891e-02
5.208575367166888848e-01,9.553939547544200162e-01,-1.689544277789949700e-01,9.553939547544200162e-01,4.583608152560444959e-02
5.216431287781017057e-01,9.552611308834374482e-01,-1.691952898893118451e-01,9.552611308834374482e-01,4.603999322766016977e-02
5.224287208395145266e-01,9.551281178175706765e-01,-1.694360896765311764e-01,9.551281178175706765e-01,4.624449157908225999e-02
5.232143129009273474e-01,9.549949156058155086e-01,-1.696768270529622202e-01,9.549949156058155086e-01,4.644957729417473896e-02
5.239999049623401683e-01,9.548615242972369188e-01,-1.699175019309419887e-01,9.548615242972369188e-01,4.665525108649914987e-02
5.247854970237529892e-01,9.547279439409686042e-01,-1.701581142228352495e-01,9.547279439409686042e-01,4.686151366887355424e-02
5.255710890851656991e-01,9.545941745862088768e-01,-1.703986638410177057e-01,9.545941745862088768e-01,4.706836575336691836e-02
5.263566811465785200e-01,9.544602162822251046e-01,-1.706391506978936490e-01,9.544602162822251046e-01,4.727580805130301295e-02
5.271422732079913409e-01,9.543260690783564870e-01,-1.708795747059066727e-01,9.543260690783564870e-01,4.748384127326236298e-02
5.279278652694041618e-01,9.541917330240111683e-01,-1.711199357775280427e-01,9.541917330240111683e-01,4.769246612907812599e-02
5.287134573308169827e-01,9.540572081686657935e-01,-1.713602338252565305e-01,9.540572081686657935e-01,4.790168332783507898e-02
5.294990493922298036e-01,9.539224945618659524e-01,-1.716004687616186908e-01,9.539224945618659524e-01,4.811149357786871639e-02
5.302846414536426245e-01,9.537875922532257356e-01,-1.718406404991686676e-01,9.537875922532257356e-01,4.832189758676423003e-02
5.310702335150553344e-01,9.536525012924281786e-01,-1.720807489504884158e-01,9.536525012924281786e-01,4.853289606135561401e-02
5.318558255764681553e-01,9.535172217292245955e-01,-1.723207940281877293e-01,9.535172217292245955e-01,4.874448970772476963e-02
5.326414176378809762e-01,9.533817536134351345e-01,-1.725607756449041019e-01,9.533817536134351345e-01,4.895667923120035347e-02
5.334270096992937971e-01,9.532460969949487772e-01,-1.728006937133029497e-01,9.532460969949487772e-01,4.916946533635702110e-02
5.342126017607066180e-01,9.531102519237226733e-01,-1.730405481460776385e-01,9.531102519237226733e-01,4.938284872701440703e-02
5.349981938221194389e-01,9.529742184497826951e-01,-1.732803388559494284e-01,9.529742184497826951e-01,4.959683010623617411e-02
5.357837858835321487e-01,9.528379966232235487e-01,-1.735200657556675297e-01,9.528379966232235487e-01,4.981141017632902124e-02
5.365693779449449696e-01,9.527015864942081080e-01,-1.737597287580093519e-01,9.527015864942081080e-01,5.002658963884190624e-02
5.373549700063577905e-01,9.525649881129678587e-01,-1.739993277757801993e-01,9.525649881129678587e-01,5.024236919456484540e-02
5.381405620677706114e-01,9.524282015298028981e-01,-1.742388627218135477e-01,9.524282015298028981e-01,5.045874954352816411e-02
5.389261541291834323e-01,9.522912267950814913e-01,-1.744783335089710175e-01,9.522912267950814913e-01,5.067573138500144903e-02
5.397117461905962532e-01,9.521540639592407373e-01,-1.747177400501424283e-01,9.521540639592407373e-01,5.089331541749268079e-02
5.404973382520090741e-01,9.520167130727859028e-01,-1.749570822582458551e-01,9.520167130727859028e-01,5.111150233874722781e-02
5.412829303134217840e-01,9.518791741862907552e-01,-1.751963600462275172e-01,9.518791741862907552e-01,5.133029284574685408e-02
5.420685223748346049e-01,9.517414473503972294e-01,-1.754355733270621387e-01,9.517414473503972294e-01,5.154968763470899745e-02
5.428541144362474258e-01,9.516035326158158725e-01,-1.756747220137526710e-01,9.516035326158158725e-01,5.176968740108555539e-02
5.436397064976602467e-01,9.514654300333255099e-01,-1.759138060193304043e-01,9.514654300333255099e-01,5.199029283956206615e-02
5.444252985590730676e-01,9.513271396537732461e-01,-1.761528252568551889e-01,9.513271396537732461e-01,5.221150464405681368e-02
5.452108906204858885e-01,9.511886615280743529e-01,-1.763917796394152138e-01,9.511886615280743529e-01,5.243332350771978678e-02
5.459964826818985983e-01,9.510499957072126032e-01,-1.766306690801272006e-01,9.510499957072126032e-01,5.265575012293181173e-02
5.467820747433114192e-01,9.509111422422398263e-01,-1.768694934921365425e-01,9.509111422422398263e-01,5.287878518130364330e-02
5.475676668047242401e-01,9.507721011842762415e-01,-1.771082527886169988e-01,9.507721011842762415e-01,5.310242937367488231e-02
5.483532588661370610e-01,9.506328725845101246e-01,-1.773469468827711393e-01,9.506328725845101246e-01,5.332668339011320535e-02
5.491388509275498819e-01,9.504934564941979191e-01,-1.775855756878300384e-01,9.504934564941979191e-01,5.355154791991328933e-02
5.499244429889627028e-01,9.503538529646642363e-01,-1.778241391170535535e-01,9.503538529646642363e-01,5.377702365159599263e-02
5.507100350503755237e-01,9.502140620473020771e-01,-1.780626370837302686e-01,9.502140620473020771e-01,5.400311127290734203e-02
