xi,theta,dtheta_dxi,rho_over_rhoc,dimensionless_mass
4.530032251088038642e+00,2.706968338412008568e-01,-8.057810403454404580e-02,5.369485879213060225e-03,1.653558759673923184e+00
4.533776071130260377e+00,2.703953754745893612e-01,-8.046512338910856432e-02,5.345607143780469785e-03,1.653970706671240576e+00
4.537519891172481223e+00,2.700943396996279278e-01,-8.035234971280288963e-02,5.321841446988758405e-03,1.654381499830615443e+00
4.541263711214702958e+00,2.697937257422240442e-01,-8.023978259819342096e-02,5.298188216622638780e-03,1.654791142352393551e+00
4.545007531256924693e+00,2.694935328298097565e-01,-8.012742163843195042e-02,5.274646883550108967e-03,1.655199637428383941e+00
4.548751351299146428e+00,2.691937601913391154e-01,-8.001526642725717564e-02,5.251216881704945556e-03,1.655606988241877131e+00
4.552495171341368163e+00,2.688944070572859557e-01,-7.990331655899630958e-02,5.227897648069323479e-03,1.656013197967663775e+00
4.556238991383589010e+00,2.685954726596419539e-01,-7.979157162856656549e-02,5.204688622656556372e-03,1.656418269772051310e+00
4.559982811425810745e+00,2.682969562319139079e-01,-7.968003123147654465e-02,5.181589248493886392e-03,1.656822206812882614e+00
4.563726631468032480e+00,2.679988570091221822e-01,-7.956869496382797113e-02,5.158598971605457030e-03,1.657225012239555761e+00
4.567470451510254215e+00,2.677011742277979334e-01,-7.945756242231694078e-02,5.135717240995298083e-03,1.657626689193040681e+00
4.571214271552475061e+00,2.674039071259813327e-01,-7.934663320423540611e-02,5.112943508630483219e-03,1.658027240805897140e+00
4.574958091594696796e+00,2.671070549432187358e-01,-7.923590690747253640e-02,5.090277229424307499e-03,1.658426670202294062e+00
4.578701911636918531e+00,2.668106169205611278e-01,-7.912538313051616090e-02,5.067717861219662653e-03,1.658824980498027069e+00
4.582445731679140266e+00,2.665145923005615147e-01,-7.901506147245403178e-02,5.045264864772428838e-03,1.659222174800535798e+00
4.586189551721361113e+00,2.662189803272726474e-01,-7.890494153297526736e-02,5.022917703734987825e-03,1.659618256208924780e+00
4.589933371763582848e+00,2.659237802462447453e-01,-7.879502291237144851e-02,5.000675844639835069e-03,1.660013227813978753e+00
4.593677191805804583e+00,2.656289913045234985e-01,-7.868530521153808965e-02,4.978538756883307999e-03,1.660407092698181986e+00
4.597421011848026318e+00,2.653346127506476249e-01,-7.857578803197580453e-02,4.956505912709378500e-03,1.660799853935737813e+00
4.601164831890247164e+00,2.650406438346466498e-01,-7.846647097579152741e-02,4.934576787193553811e-03,1.661191514592583518e+00
4.604908651932468899e+00,2.647470838080384081e-01,-7.835735364569967887e-02,4.912750858226854617e-03,1.661582077726412754e+00
4.608652471974690634e+00,2.644539319238271013e-01,-7.824843564502344251e-02,4.891027606499926718e-03,1.661971546386691312e+00
4.612396292016912369e+00,2.641611874365008550e-01,-7.813971657769580581e-02,4.869406515487210811e-03,1.662359923614673995e+00
4.616140112059133216e+00,2.638688496020296093e-01,-7.803119604826080913e-02,4.847887071431226762e-03,1.662747212443427269e+00
4.619883932101354951e+00,2.635769176778623435e-01,-7.792287366187450326e-02,4.826468763326904714e-03,1.663133415897842582e+00
4.623627752143576686e+00,2.632853909229253553e-01,-7.781474902430615681e-02,4.805151082906083601e-03,1.663518536994658126e+00
4.627371572185798421e+00,2.629942685976196515e-01,-7.770682174193929703e-02,4.783933524622034812e-03,1.663902578742475491e+00
4.631115392228019267e+00,2.627035499638187832e-01,-7.759909142177270902e-02,4.762815585634112489e-03,1.664285544141776985e+00
4.634859212270241002e+00,2.624132342848663479e-01,-7.749155767142143492e-02,4.741796765792466277e-03,1.664667436184947169e+00
4.638603032312462737e+00,2.621233208255738800e-01,-7.738422009911788413e-02,4.720876567622875504e-03,1.665048257856287961e+00
4.642346852354684472e+00,2.618338088522185192e-01,-7.727707831371266600e-02,4.700054496311650148e-03,1.665428012132036839e+00
4.646090672396905319e+00,2.615446976325405681e-01,-7.717013192467567229e-02,4.679330059690621144e-03,1.665806701980388160e+00
4.649834492439127054e+00,2.612559864357412165e-01,-7.706338054209682653e-02,4.658702768222222623e-03,1.666184330361507593e+00
4.653578312481348789e+00,2.609676745324803204e-01,-7.695682377668723595e-02,4.638172134984671312e-03,1.666560900227553432e+00
4.657322132523570524e+00,2.606797611948739046e-01,-7.685046123977988530e-02,4.617737675657210099e-03,1.666936414522692367e+00
4.661065952565791370e+00,2.603922456964921639e-01,-7.674429254333060835e-02,4.597398908505475647e-03,1.667310876183119017e+00
4.664809772608013105e+00,2.601051273123565211e-01,-7.663831729991879560e-02,4.577155354366880743e-03,1.667684288137073922e+00
4.668553592650234840e+00,2.598184053189379616e-01,-7.653253512274844905e-02,4.557006536636180535e-03,1.668056653304862635e+00
4.672297412692456575e+00,2.595320789941542028e-01,-7.642694562564879279e-02,4.536951981251030955e-03,1.668427974598871266e+00
4.676041232734678310e+00,2.592461476173677504e-01,-7.632154842307516118e-02,4.516991216677704139e-03,1.668798254923587798e+00
4.679785052776899157e+00,2.589606104693832345e-01,-7.621634313010973438e-02,4.497123773896830740e-03,1.669167497175618076e+00
4.683528872819120892e+00,2.586754668324450224e-01,-7.611132936246220448e-02,4.477349186389248045e-03,1.669535704243705121e+00
4.687272692861342627e+00,2.583907159902352757e-01,-7.600650673647067757e-02,4.457666990121958266e-03,1.669902879008746899e+00
4.691016512903564362e+00,2.581063572278712304e-01,-7.590187486910227044e-02,4.438076723534120638e-03,1.670269024343814523e+00
4.694760332945785208e+00,2.578223898319029761e-01,-7.579743337795379066e-02,4.418577927523158026e-03,1.670634143114170245e+00
4.698504152988006943e+00,2.575388130903109030e-01,-7.569318188125240265e-02,4.399170145430917299e-03,1.670998238177285655e+00
4.702247973030228678e+00,2.572556262925038140e-01,-7.558911999785636326e-02,4.379852923029965879e-03,1.671361312382860564e+00
4.705991793072450413e+00,2.569728287293160385e-01,-7.548524734725559071e-02,4.360625808509888297e-03,1.671723368572839652e+00
4.709735613114671260e+00,2.566904196930053783e-01,-7.538156354957228911e-02,4.341488352463735399e-03,1.672084409581432007e+00
4.713479433156892995e+00,2.564083984772504987e-01,-7.527806822556147581e-02,4.322440107874495237e-03,1.672444438235128450e+00
4.717223253199114730e+00,2.561267643771488745e-01,-7.517476099661170308e-02,4.303480630101701003e-03,1.672803457352719514e+00
4.720967073241336465e+00,2.558455166892141808e-01,-7.507164148474550214e-02,4.284609476868064988e-03,1.673161469745314323e+00
4.724710893283557311e+00,2.555646547113740730e-01,-7.496870931262002158e-02,4.265826208246224424e-03,1.673518478216357908e+00
4.728454713325779046e+00,2.552841777429674663e-01,-7.486596410352738817e-02,4.247130386645528097e-03,1.673874485561649417e+00
4.732198533368000781e+00,2.550040850847427043e-01,-7.476340548139538689e-02,4.228521576798962602e-03,1.674229494569360321e+00
4.735942353410222516e+00,2.547243760388547273e-01,-7.466103307078790496e-02,4.209999345750086407e-03,1.674583508020052847e+00
4.739686173452443363e+00,2.544450499088629081e-01,-7.455884649690536214e-02,4.191563262840082744e-03,1.674936528686697068e+00
4.743429993494665098e+00,2.541661059997285532e-01,-7.445684538558512700e-02,4.173212899694870616e-03,1.675288559334689342e+00
4.747173813536886833e+00,2.538875436178125722e-01,-7.435502936330211365e-02,4.154947830212300797e-03,1.675639602721870958e+00
4.750917633579108568e+00,2.536093620708732566e-01,-7.425339805716905939e-02,4.136767630549428171e-03,1.675989661598545233e+00
4.754661453621329414e+00,2.533315606680635601e-01,-7.415195109493702419e-02,4.118671879109837841e-03,1.676338738707495946e+00
4.758405273663551149e+00,2.530541387199288228e-01,-7.405068810499564058e-02,4.100660156531060578e-03,1.676686836784004875e+00
4.762149093705772884e+00,2.527770955384045504e-01,-7.394960871637366873e-02,4.082732045672075871e-03,1.677033958555870230e+00
4.765892913747994619e+00,2.525004304368139163e-01,-7.384871255873924623e-02,4.064887131600863554e-03,1.677380106743424415e+00
4.769636733790215466e+00,2.522241427298653749e-01,-7.374799926240026282e-02,4.047125001582039562e-03,1.677725284059551569e+00
4.773380553832437201e+00,2.519482317336499966e-01,-7.364746845830462407e-02,4.029445245064544601e-03,1.678069493209706886e+00
4.777124373874658936e+00,2.516726967656395808e-01,-7.354711977804066769e-02,4.011847453669451641e-03,1.678412736891931711e+00
4.780868193916880671e+00,2.513975371446839358e-01,-7.344695285383739947e-02,3.994331221177795967e-03,1.678755017796875082e+00
4.784612013959101517e+00,2.511227521910085470e-01,-7.334696731856478469e-02,3.976896143518498898e-03,1.679096338607807493e+00
4.788355834001323252e+00,2.508483412262120238e-01,-7.324716280573395633e-02,3.959541818756348759e-03,1.679436702000643100e+00
4.792099654043544987e+00,2.505743035732639901e-01,-7.314753894949757584e-02,3.942267847080075521e-03,1.679776110643954157e+00
4.795843474085766722e+00,2.503006385565025305e-01,-7.304809538464998586e-02,3.925073830790475754e-03,1.680114567198989883e+00
4.799587294127988457e+00,2.500273455016317481e-01,-7.294883174662745995e-02,3.907959374288605230e-03,1.680452074319694677e+00
4.803331114170209304e+00,2.497544237357195163e-01,-7.284974767150842467e-02,3.890924084064058264e-03,1.680788634652725211e+00
4.807074934212431039e+00,2.494818725871947029e-01,-7.275084279601357062e-02,3.873967568683279149e-03,1.681124250837469747e+00
4.810818754254652774e+00,2.492096913858452278e-01,-7.265211675750612996e-02,3.857089438777995018e-03,1.681458925506063240e+00
4.814562574296874509e+00,2.489378794628154812e-01,-7.255356919399200133e-02,3.840289307033677331e-03,1.681792661283406876e+00
4.818306394339095355e+00,2.486664361506038257e-01,-7.245519974411993025e-02,3.823566788178073186e-03,1.682125460787186277e+00
4.822050214381317090e+00,2.483953607830601540e-01,-7.235700804718150914e-02,3.806921498969809484e-03,1.682457326627887051e+00
4.825794034423538825e+00,2.481246526953837239e-01,-7.225899374311149648e-02,3.790353058187079065e-03,1.682788261408814323e+00
4.829537854465760560e+00,2.478543112241206048e-01,-7.216115647248781684e-02,3.773861086616369775e-03,1.683118267726110062e+00
4.833281674507981407e+00,2.475843357071612627e-01,-7.206349587653165800e-02,3.757445207041266392e-03,1.683447348168769730e+00
4.837025494550203142e+00,2.473147254837380071e-01,-7.196601159710752649e-02,3.741105044231310666e-03,1.683775505318660937e+00
4.840769314592424877e+00,2.470454798944229369e-01,-7.186870327672341408e-02,3.724840224930955901e-03,1.684102741750540755e+00
4.844513134634646612e+00,2.467765982811252479e-01,-7.177157055853078393e-02,3.708650377848548424e-03,1.684429060032073044e+00
4.848256954676867458e+00,2.465080799870890127e-01,-7.167461308632464001e-02,3.692535133645397961e-03,1.684754462723846213e+00
4.852000774719089193e+00,2.462399243568904050e-01,-7.157783050454345763e-02,3.676494124924882707e-03,1.685078952379390538e+00
4.855744594761310928e+00,2.459721307364358400e-01,-7.148122245826936394e-02,3.660526986221670619e-03,1.685402531545195703e+00
4.859488414803532663e+00,2.457046984729591432e-01,-7.138478859322806847e-02,3.644633353990945485e-03,1.685725202760729458e+00
4.863232234845753510e+00,2.454376269150193579e-01,-7.128852855578882153e-02,3.628812866597732299e-03,1.686046968558452264e+00
4.866976054887975245e+00,2.451709154124979972e-01,-7.119244199296440034e-02,3.613065164306254740e-03,1.686367831463837730e+00
4.870719874930196980e+00,2.449045633165972125e-01,-7.109652855241113678e-02,3.597389889269406258e-03,1.686687793995388374e+00
4.874463694972418715e+00,2.446385699798369062e-01,-7.100078788242883410e-02,3.581786685518221179e-03,1.687006858664653386e+00
4.878207515014639561e+00,2.443729347560525678e-01,-7.090521963196073918e-02,3.566255198951449878e-03,1.687325027976246172e+00
4.881951335056861296e+00,2.441076570003925528e-01,-7.080982345059337602e-02,3.550795077325159550e-03,1.687642304427862339e+00
4.885695155099083031e+00,2.438427360693161405e-01,-7.071459898855660120e-02,3.535405970242444258e-03,1.687958690510294346e+00
4.889438975141304766e+00,2.435781713205907861e-01,-7.061954589672343741e-02,3.520087529143144534e-03,1.688274188707452828e+00
4.893182795183525613e+00,2.433139621132898722e-01,-7.052466382661001787e-02,3.504839407293659781e-03,1.688588801496380354e+00
4.896926615225747348e+00,2.430501078077900723e-01,-7.042995243037535047e-02,3.489661259776791463e-03,1.688902531347270974e+00
4.900670435267969083e+00,2.427866077657692967e-01,-7.033541136082140099e-02,3.474552743481685614e-03,1.689215380723486426e+00
4.904414255310190818e+00,2.425234613502040004e-01,-7.024104027139274620e-02,3.459513517093790527e-03,1.689527352081573230e+00
4.908158075352411664e+00,2.422606679253669626e-01,-7.014683881617662931e-02,3.444543241084905508e-03,1.689838447871280902e+00
4.911901895394633399e+00,2.419982268568246497e-01,-7.005280664990254369e-02,3.429641577703259128e-03,1.690148670535577713e+00
4.915645715436855134e+00,2.417361375114350508e-01,-6.995894342794235776e-02,3.414808190963673773e-03,1.690458022510669123e+00
4.919389535479076869e+00,2.414743992573452069e-01,-6.986524880630992640e-02,3.400042746637770529e-03,1.690766506226013988e+00
4.923133355521298604e+00,2.412130114639887413e-01,-6.977172244166097992e-02,3.385344912244229575e-03,1.691074124104341880e+00
4.926877175563519451e+00,2.409519735020835274e-01,-6.967836399129295755e-02,3.370714357039116069e-03,1.691380878561671075e+00
4.930620995605741186e+00,2.406912847436291081e-01,-6.958517311314466047e-02,3.356150752006245921e-03,1.691686772007323869e+00
4.934364815647962921e+00,2.404309445619046415e-01,-6.949214946579619634e-02,3.341653769847639181e-03,1.691991806843944790e+00
4.938108635690184656e+00,2.401709523314661809e-01,-6.939929270846868781e-02,3.327223084973990764e-03,1.692295985467517916e+00
4.941852455732405502e+00,2.399113074281444824e-01,-6.930660250102400888e-02,3.312858373495225755e-03,1.692599310267383084e+00
4.945596275774627237e+00,2.396520092290423953e-01,-6.921407850396450734e-02,3.298559313211085059e-03,1.692901783626252765e+00
4.949340095816848972e+00,2.393930571125326701e-01,-6.912172037843283823e-02,3.284325583601791724e-03,1.693203407920229386e+00
4.953083915859070707e+00,2.391344504582555153e-01,-6.902952778621163077e-02,3.270156865818752822e-03,1.693504185518822647e+00
4.956827735901291554e+00,2.388761886471161555e-01,-6.893750038972323857e-02,3.256052842675319445e-03,1.693804118784964841e+00
4.960571555943513289e+00,2.386182710612823055e-01,-6.884563785202936492e-02,3.242013198637594840e-03,1.694103210075029731e+00
4.964315375985735024e+00,2.383606970841820327e-01,-6.875393983683092403e-02,3.228037619815313231e-03,1.694401461738848313e+00
4.968059196027956759e+00,2.381034661005013153e-01,-6.866240600846758302e-02,3.214125793952759842e-03,1.694698876119724806e+00
4.971803016070177605e+00,2.378465774961815715e-01,-6.857103603191756769e-02,3.200277410419737761e-03,1.694995455554455299e+00
4.975546836112399340e+00,2.375900306584170785e-01,-6.847982957279719063e-02,3.186492160202585543e-03,1.695291202373343298e+00
4.979290656154621075e+00,2.373338249756530016e-01,-6.838878629736067083e-02,3.172769735895274168e-03,1.695586118900216155e+00
4.983034476196842810e+00,2.370779598375827857e-01,-6.829790587249968958e-02,3.159109831690524832e-03,1.695880207452442390e+00
4.986778296239063657e+00,2.368224346351457676e-01,-6.820718796574312681e-02,3.145512143370989607e-03,1.696173470340949008e+00
4.990522116281285392e+00,2.365672487605246788e-01,-6.811663224525653371e-02,3.131976368300475478e-03,1.696465909870236155e+00
4.994265936323507127e+00,2.363124016071435074e-01,-6.802623837984200783e-02,3.118502205415241233e-03,1.696757528338396437e+00
4.998009756365728862e+00,2.360578925696650010e-01,-6.793600603893758250e-02,3.105089355215320378e-03,1.697048328037128240e+00
5.001753576407949708e+00,2.358037210439882791e-01,-6.784593489261701860e-02,3.091737519755906067e-03,1.697338311251755272e+00
5.005497396450171443e+00,2.355498864272463355e-01,-6.775602461158924950e-02,3.078446402638774625e-03,1.697627480261241883e+00
5.009241216492393178e+00,2.352963881178039285e-01,-6.766627486719811735e-02,3.065215709003783241e-03,1.697915837338208389e+00
5.012985036534614913e+00,2.350432255152550276e-01,-6.757668533142191514e-02,3.052045145520390201e-03,1.698203384748950162e+00
5.016728856576835760e+00,2.347903980204204821e-01,-6.748725567687295646e-02,3.038934420379237576e-03,1.698490124753452291e+00
5.020472676619057495e+00,2.345379050353454675e-01,-6.739798557679708979e-02,3.025883243283769043e-03,1.698776059605405564e+00
5.024216496661279230e+00,2.342857459632975148e-01,-6.730887470507340709e-02,3.012891325441929228e-03,1.699061191552224237e+00
5.027960316703500965e+00,2.340339202087637904e-01,-6.721992273621367475e-02,2.999958379557868694e-03,1.699345522835061573e+00
5.031704136745721812e+00,2.337824271774489038e-01,-6.713112934536197285e-02,2.987084119823726121e-03,1.699629055688826496e+00
5.035447956787943546e+00,2.335312662762723535e-01,-6.704249420829413997e-02,2.974268261911438248e-03,1.699911792342200689e+00
5.039191776830165281e+00,2.332804369133664180e-01,-6.695401700141738466e-02,2.961510522964621358e-03,1.700193735017652141e+00
5.042935596872387016e+00,2.330299384980736854e-01,-6.686569740176982746e-02,2.948810621590477934e-03,1.700474885931454905e+00
5.046679416914608751e+00,2.327797704409445556e-01,-6.677753508701993190e-02,2.936168277851752308e-03,1.700755247293702865e+00
5.050423236956829598e+00,2.325299321537351860e-01,-6.668952973546612983e-02,2.923583213258751801e-03,1.701034821308326617e+00
5.054167056999051333e+00,2.322804230494047162e-01,-6.660168102603619689e-02,2.911055150761379575e-03,1.701313610173110780e+00
5.057910877041273068e+00,2.320312425421132696e-01,-6.651398863828686392e-02,2.898583814741250743e-03,1.701591616079707769e+00
5.061654697083494803e+00,2.317823900472195109e-01,-6.642645225240328966e-02,2.886168931003833642e-03,1.701868841213656447e+00
5.065398517125715649e+00,2.315338649812782312e-01,-6.633907154919849170e-02,2.873810226770635336e-03,1.702145287754395442e+00
5.069142337167937384e+00,2.312856667620379336e-01,-6.625184621011284691e-02,2.861507430671433091e-03,1.702420957875282914e+00
5.072886157210159119e+00,2.310377948084386956e-01,-6.616477591721359186e-02,2.849260272736565264e-03,1.702695853743608767e+00
5.076629977252380854e+00,2.307902485406096715e-01,-6.607786035319426765e-02,2.837068484389246477e-03,1.702969977520612632e+00
5.080373797294601701e+00,2.305430273798667884e-01,-6.599109920137419261e-02,2.824931798437938738e-03,1.703243331361499413e+00
5.084117617336823436e+00,2.302961307487103038e-01,-6.590449214569785163e-02,2.812849949068757256e-03,1.703515917415456382e+00
5.087861437379045171e+00,2.300495580708226961e-01,-6.581803887073441051e-02,2.800822671837939135e-03,1.703787737825666060e+00
5.091605257421266906e+00,2.298033087710661115e-01,-6.573173906167716074e-02,2.788849703664330291e-03,1.704058794729325976e+00
5.095349077463487752e+00,2.295573822754802262e-01,-6.564559240434292287e-02,2.776930782821938719e-03,1.704329090257661550e+00
5.099092897505709487e+00,2.293117780112795545e-01,-6.555959858517138028e-02,2.765065648932500328e-03,1.704598626535942518e+00
5.102836717547931222e+00,2.290664954068515613e-01,-6.547375729122471844e-02,2.753254042958130660e-03,1.704867405683500481e+00
5.106580537590152957e+00,2.288215338917541086e-01,-6.538806821018683380e-02,2.741495707193982237e-03,1.705135429813741998e+00
5.110324357632373804e+00,2.285768928967131242e-01,-6.530253103036286200e-02,2.729790385260957419e-03,1.705402701034166579e+00
5.114068177674595539e+00,2.283325718536202142e-01,-6.521714544067847008e-02,2.718137822098458996e-03,1.705669221446380224e+00
5.117811997716817274e+00,2.280885701955305822e-01,-6.513191113067938465e-02,2.706537763957198896e-03,1.705934993146113632e+00
5.121555817759039009e+00,2.278448873566604471e-01,-6.504682779053071184e-02,2.694989958392020758e-03,1.706200018223236192e+00
5.125299637801259856e+00,2.276015227723849621e-01,-6.496189511101631286e-02,2.683494154254792343e-03,1.706464298761771081e+00
5.129043457843481590e+00,2.273584758792355498e-01,-6.487711278353815170e-02,2.672050101687304443e-03,1.706727836839912138e+00
5.132787277885703325e+00,2.271157461148980428e-01,-6.479248050011578164e-02,2.660657552114255656e-03,1.706990634530039186e+00
5.136531097927925060e+00,2.268733329182099911e-01,-6.470799795338562366e-02,2.649316258236232829e-03,1.707252693898733353e+00
5.140274917970145907e+00,2.266312357291586643e-01,-6.462366483660034189e-02,2.638025974022766527e-03,1.707514017006791507e+00
5.144018738012367642e+00,2.263894539888783308e-01,-6.453948084362817750e-02,2.626786454705391273e-03,1.707774605909243792e+00
5.147762558054589377e+00,2.261479871396484265e-01,-6.445544566895237970e-02,2.615597456770788615e-03,1.708034462655367181e+00
5.151506378096811112e+00,2.259068346248910286e-01,-6.437155900767049799e-02,2.604458737953936707e-03,1.708293589288702563e+00
5.155250198139032847e+00,2.256659958891684414e-01,-6.428782055549367436e-02,2.593370057231300652e-03,1.708551987847068077e+00
5.158994018181253693e+00,2.254254703781811697e-01,-6.420423000874612984e-02,2.582331174814086593e-03,1.708809660362576199e+00
5.162737838223475428e+00,2.251852575387653099e-01,-6.412078706436427633e-02,2.571341852141501017e-03,1.709066608861648406e+00
5.166481658265697163e+00,2.249453568188905517e-01,-6.403749141989624472e-02,2.560401851874079867e-03,1.709322835365030047e+00
5.170225478307918898e+00,2.247057676676577354e-01,-6.395434277350110774e-02,2.549510937887034586e-03,1.709578341887806330e+00
5.173969298350139745e+00,2.244664895352966594e-01,-6.387134082394824164e-02,2.538668875263648886e-03,1.709833130439416982e+00
5.177713118392361480e+00,2.242275218731635544e-01,-6.378848527061653506e-02,2.527875430288695040e-03,1.710087203023671787e+00
5.181456938434583215e+00,2.239888641337391961e-01,-6.370577581349382013e-02,2.517130370441919996e-03,1.710340561638765022e+00
5.185200758476804950e+00,2.237505157706262404e-01,-6.362321215317612300e-02,2.506433464391531057e-03,1.710593208277291888e+00
5.188944578519025796e+00,2.235124762385473085e-01,-6.354079399086697000e-02,2.495784481987754419e-03,1.710845144926262051e+00
5.192688398561247531e+00,2.232747449933422668e-01,-6.345852102837663822e-02,2.485183194256393273e-03,1.711096373567116524e+00
5.196432218603469266e+00,2.230373214919664504e-01,-6.337639296812148937e-02,2.474629373392463541e-03,1.711346896175740095e+00
5.200176038645691001e+00,2.228002051924880544e-01,-6.329440951312327590e-02,2.464122792753832645e-03,1.711596714722479318e+00
5.203919858687911848e+00,2.225633955540860798e-01,-6.321257036700836385e-02,2.453663226854914652e-03,1.711845831172155386e+00
5.207663678730133583e+00,2.223268920370476964e-01,-6.313087523400698342e-02,2.443250451360378869e-03,1.712094247484079235e+00
5.211407498772355318e+00,2.220906941027665782e-01,-6.304932381895260451e-02,2.432884243078934760e-03,1.712341965612067307e+00
5.215151318814577053e+00,2.218548012137400993e-01,-6.296791582728114567e-02,2.422564379957104722e-03,1.712588987504456428e+00
5.218895138856797900e+00,2.216192128335675027e-01,-6.288665096503022467e-02,2.412290641073071892e-03,1.712835315104117795e+00
5.222638958899019634e+00,2.213839284269471797e-01,-6.280552893883839527e-02,2.402062806630527510e-03,1.713080950348472076e+00
5.226382778941241369e+00,2.211489474596749216e-01,-6.272454945594446718e-02,2.391880657952592457e-03,1.713325895169504287e+00
5.230126598983463104e+00,2.209142693986413386e-01,-6.264371222418674279e-02,2.381743977475739207e-03,1.713570151493779115e+00
5.233870419025683951e+00,2.206798937118298054e-01,-6.256301695200221225e-02,2.371652548743771044e-03,1.713813721242454013e+00
5.237614239067905686e+00,2.204458198683139636e-01,-6.248246334842580407e-02,2.361606156401815145e-03,1.714056606331295862e+00
5.241358059110127421e+00,2.202120473382558341e-01,-6.240205112308970514e-02,2.351604586190376382e-03,1.714298808670694951e+00
5.245101879152349156e+00,2.199785755929033193e-01,-6.232177998622250720e-02,2.341647624939400228e-03,1.714540330165677862e+00
5.248845699194570003e+00,2.197454041045881212e-01,-6.224164964864849908e-02,2.331735060562386413e-03,1.714781172715924784e+00
5.252589519236791737e+00,2.195125323467233269e-01,-6.216165982178679938e-02,2.321866682050520349e-03,1.715021338215782842e+00
5.256333339279013472e+00,2.192799597938014378e-01,-6.208181021765070418e-02,2.312042279466857905e-03,1.715260828554279637e+00
5.260077159321235207e+00,2.190476859213919825e-01,-6.200210054884682659e-02,2.302261643940527094e-03,1.715499645615139457e+00
5.263820979363456054e+00,2.188157102061392967e-01,-6.192253052857436824e-02,2.292524567660966621e-03,1.715737791276797042e+00
5.267564799405677789e+00,2.185840321257603025e-01,-6.184309987062421715e-02,2.282830843872199131e-03,1.715975267412410910e+00
5.271308619447899524e+00,2.183526511590424268e-01,-6.176380828937832329e-02,2.273180266867143480e-03,1.716212075889880007e+00
5.275052439490121259e+00,2.181215667858412144e-01,-6.168465549980878954e-02,2.263572631981943060e-03,1.716448218571856366e+00
5.278796259532342994e+00,2.178907784870782738e-01,-6.160564121747712230e-02,2.254007735590344858e-03,1.716683697315759538e+00
5.282540079574563840e+00,2.176602857447389738e-01,-6.152676515853340578e-02,2.244485375098095436e-03,1.716918513973791693e+00
5.286283899616785575e+00,2.174300880418701676e-01,-6.144802703971549013e-02,2.235005348937373765e-03,1.717152670392951164e+00
5.290027719659007310e+00,2.172001848625782217e-01,-6.136942657834824205e-02,2.225567456561264833e-03,1.717386168415047765e+00
5.293771539701229045e+00,2.169705756920266293e-01,-6.129096349234268437e-02,2.216171498438250596e-03,1.717619009876714786e+00
5.297515359743449892e+00,2.167412600164339564e-01,-6.121263750019521888e-02,2.206817276046742562e-03,1.717851196609425868e+00
5.301259179785671627e+00,2.165122373230713992e-01,-6.113444832098673121e-02,2.197504591869632162e-03,1.718082730439507433e+00
5.305002999827893362e+00,2.162835071002609244e-01,-6.105639567438188309e-02,2.188233249388894450e-03,1.718313613188152678e+00
5.308746819870115097e+00,2.160550688373728823e-01,-6.097847928062823109e-02,2.179003053080200061e-03,1.718543846671437336e+00
5.312490639912335944e+00,2.158269220248239528e-01,-6.090069886055542864e-02,2.169813808407573558e-03,1.718773432700331671e+00
5.316234459954557678e+00,2.155990661540747033e-01,-6.082305413557431706e-02,2.160665321818064366e-03,1.719002373080715795e+00
5.319978279996779413e+00,2.153715007176277840e-01,-6.074554482767621777e-02,2.151557400736472773e-03,1.719230669613392770e+00
5.323722100039001148e+00,2.151442252090254859e-01,-6.066817065943203718e-02,2.142489853560084184e-03,1.719458324094104373e+00
5.327465920081221995e+00,2.149172391228477697e-01,-6.059093135399142710e-02,2.133462489653445860e-03,1.719685338313541978e+00
5.331209740123443730e+00,2.146905419547097404e-01,-6.051382663508192428e-02,2.124475119343156686e-03,1.719911714057363428e+00
5.334953560165665465e+00,2.144641332012600099e-01,-6.043685622700818716e-02,2.115527553912718937e-03,1.720137453106205028e+00
5.338697380207887200e+00,2.142380123601781428e-01,-6.036001985465109382e-02,2.106619605597382251e-03,1.720362557235696421e+00
5.342441200250108047e+00,2.140121789301726862e-01,-6.028331724346691622e-02,2.097751087579041804e-03,1.720587028216473025e+00
5.346185020292329781e+00,2.137866324109787830e-01,-6.020674811948642513e-02,2.088921813981147770e-03,1.720810867814192013e+00
5.349928840334551516e+00,2.135613723033563949e-01,-6.013031220931413373e-02,2.080131599863665939e-03,1.721034077789544314e+00
5.353672660376773251e+00,2.133363981090878603e-01,-6.005400924012735397e-02,2.071380261218043993e-03,1.721256659898267705e+00
5.357416480418994098e+00,2.131117093309759514e-01,-5.997783893967541941e-02,2.062667614962222871e-03,1.721478615891162578e+00
5.361160300461215833e+00,2.128873054728413483e-01,-5.990180103627872066e-02,2.053993478935655943e-03,1.721699947514104823e+00
5.364904120503437568e+00,2.126631860395211127e-01,-5.982589525882796300e-02,2.045357671894391070e-03,1.721920656508057812e+00
5.368647940545659303e+00,2.124393505368660229e-01,-5.975012133678324344e-02,2.036760013506141824e-03,1.722140744609088392e+00
5.372391760587880150e+00,2.122157984717387980e-01,-5.967447900017320422e-02,2.028200324345415511e-03,1.722360213548378649e+00
5.376135580630101884e+00,2.119925293520115994e-01,-5.959896797959411685e-02,2.019678425888645108e-03,1.722579065052241010e+00
5.379879400672323619e+00,2.117695426865643105e-01,-5.952358800620909107e-02,2.011194140509375405e-03,1.722797300842129120e+00
